bat_mxn,Porcentage,Time
6.65,0.0,02:50:31
6.65,0.0,02:51:04
6.65,0.0,02:51:37
6.65,0.0,02:52:10
6.65,0.0,02:52:43
6.65,0.0,02:53:15
6.65,0.0,02:53:49
6.65,0.0,02:54:22
6.65,0.0,02:54:55
6.65,0.0,02:55:29
6.65,0.0,02:56:02
6.65,0.0,02:56:34
6.65,0.0,02:57:07
6.65,0.0,02:57:41
6.65,0.0,02:58:14
6.65,0.0,02:58:48
6.65,0.0,02:59:21
6.65,0.0,02:59:54
6.65,0.0,03:00:27
6.65,0.0,03:01:00
6.65,0.0,03:01:34
6.65,0.0,03:02:07
6.65,0.0,03:02:41
6.65,0.0,03:03:14
6.65,0.0,03:03:48
6.65,0.0,03:04:21
