ltc_mxn,Porcentage,Time
2075.0,0.0,03:59:34
2075.0,0.0,04:00:07
2075.0,0.0,04:00:40
2075.0,0.0,04:01:13
2075.0,0.0,04:01:46
2075.0,0.0,04:02:19
2075.0,0.0,04:02:53
2075.0,0.0,04:03:26
2075.0,0.0,04:03:59
2075.0,0.0,04:04:32
2075.0,0.0,04:05:05
2075.0,0.0,04:05:38
2075.0,0.0,04:06:11
2075.0,0.0,04:06:45
2075.0,0.0,04:07:18
2075.0,0.0,04:07:51
2075.0,0.0,04:08:24
2075.0,0.0,04:08:57
2075.0,0.0,04:09:30
2075.0,0.0,04:10:03
2075.0,0.0,04:10:36
2075.0,0.0,04:11:09
2075.0,0.0,04:11:42
2075.0,0.0,04:12:15
2075.0,0.0,04:12:49
2075.0,0.0,04:13:22
2075.0,0.0,04:13:56
2075.0,0.0,04:14:29
2075.0,0.0,04:15:02
2075.0,0.0,04:15:34
2075.0,0.0,04:16:07
2075.0,0.0,04:16:41
2075.0,0.0,04:17:14
2075.0,0.0,04:17:47
2075.0,0.0,04:18:21
2075.0,0.0,04:18:54
2075.0,0.0,04:19:27
2075.0,0.0,04:20:00
2075.0,0.0,04:20:34
2075.0,0.0,04:21:07
2075.0,0.0,04:21:39
2073.87,-0.05445783,04:22:12
2073.87,0.0,04:22:46
2073.87,0.0,04:23:19
2073.87,0.0,04:23:52
2073.87,0.0,04:24:25
2073.87,0.0,04:24:58
2073.87,0.0,04:25:30
2073.87,0.0,04:26:03
2030.77,-2.0782402,04:26:36
2030.77,0.0,04:27:10
2030.77,0.0,04:27:43
2030.77,0.0,04:28:16
2030.77,0.0,04:28:50
2030.77,0.0,04:29:23
2030.77,0.0,04:29:56
2030.77,0.0,04:30:30
2030.77,0.0,04:31:03
2030.77,0.0,04:31:36
2030.77,0.0,04:32:10
2030.77,0.0,04:32:42
2030.77,0.0,04:33:15
2030.77,0.0,04:33:49
2030.77,0.0,04:34:22
2030.77,0.0,04:34:56
2030.77,0.0,04:35:29
2030.77,0.0,04:36:02
2030.77,0.0,04:36:34
2030.77,0.0,04:37:08
2030.77,0.0,04:37:41
2030.77,0.0,04:38:14
2030.77,0.0,04:38:48
2030.77,0.0,04:39:21
2030.77,0.0,04:39:53
2030.77,0.0,04:40:26
2030.77,0.0,04:40:59
2030.77,0.0,04:41:33
2030.77,0.0,04:42:06
2030.77,0.0,04:42:40
2030.77,0.0,04:43:13
2030.77,0.0,04:43:49
2030.77,0.0,04:44:23
2030.77,0.0,04:44:56
2030.77,0.0,04:45:29
2030.77,0.0,04:46:02
2030.77,0.0,04:46:35
2030.77,0.0,04:47:08
2030.77,0.0,04:47:41
2030.77,0.0,04:48:14
2075.0,2.1779916,04:48:48
2075.0,0.0,04:49:21
2075.0,0.0,04:49:54
2075.0,0.0,04:50:27
2075.0,0.0,04:51:00
2075.0,0.0,04:51:34
2075.0,0.0,04:52:07
2075.0,0.0,04:52:41
2075.0,0.0,04:53:13
2075.0,0.0,04:53:47
2075.0,0.0,04:54:20
2075.0,0.0,04:54:54
2075.0,0.0,04:55:26
2075.0,0.0,04:56:00
2075.0,0.0,04:56:33
2075.0,0.0,04:57:06
2075.0,0.0,04:57:39
2075.0,0.0,04:58:13
2083.17,0.39373494,04:58:46
2083.17,0.0,04:59:19
2083.17,0.0,04:59:52
2083.17,0.0,05:00:25
2083.17,0.0,05:00:58
2083.17,0.0,05:01:31
2083.17,0.0,05:02:04
2083.17,0.0,05:02:38
2083.17,0.0,05:03:11
2083.17,0.0,05:03:44
2083.17,0.0,05:04:17
2083.17,0.0,05:04:51
2083.17,0.0,05:05:23
2083.17,0.0,05:05:56
2083.17,0.0,05:06:29
2083.17,0.0,05:07:03
2083.17,0.0,05:07:36
2083.17,0.0,05:08:09
2083.17,0.0,05:08:42
2083.17,0.0,05:09:15
2083.17,0.0,05:09:48
2083.17,0.0,05:10:22
2083.17,0.0,05:10:54
2083.17,0.0,05:11:28
2083.17,0.0,05:12:01
2083.17,0.0,05:12:34
2083.17,0.0,05:13:07
2083.17,0.0,05:13:41
2083.17,0.0,05:14:14
2083.17,0.0,05:14:47
2083.17,0.0,05:15:21
2083.17,0.0,05:15:54
2083.17,0.0,05:16:27
2083.19,0.00096008,05:17:00
2083.19,0.0,05:17:33
2083.19,0.0,05:18:07
2083.19,0.0,05:18:40
2083.19,0.0,05:19:13
2083.19,0.0,05:19:47
2083.19,0.0,05:20:20
2083.19,0.0,05:20:53
2083.19,0.0,05:21:26
2083.19,0.0,05:22:00
2083.19,0.0,05:22:33
2083.19,0.0,05:23:07
2083.18,-0.00048003,05:23:40
2083.18,0.0,05:24:13
2083.18,0.0,05:24:47
2083.18,0.0,05:25:20
2083.18,0.0,05:25:53
2083.18,0.0,05:26:27
2083.18,0.0,05:27:00
2083.18,0.0,05:27:33
2083.18,0.0,05:28:06
2083.18,0.0,05:28:40
2083.18,0.0,05:29:13
2083.18,0.0,05:29:47
2083.18,0.0,05:30:19
2083.18,0.0,05:30:53
2083.18,0.0,05:31:26
2083.18,0.0,05:31:58
2083.18,0.0,05:32:32
2083.18,0.0,05:33:04
2083.18,0.0,05:33:38
2083.18,0.0,05:34:11
2083.18,0.0,05:34:44
2083.18,0.0,05:35:17
2083.18,0.0,05:35:50
2083.18,0.0,05:36:23
2083.18,0.0,05:36:56
2083.18,0.0,05:37:30
2083.18,0.0,05:38:03
2083.18,0.0,05:38:36
2083.18,0.0,05:39:10
2083.18,0.0,05:39:43
2083.18,0.0,05:40:16
2083.18,0.0,05:40:49
2083.18,0.0,05:41:23
2083.18,0.0,05:41:56
2083.18,0.0,05:42:29
2083.18,0.0,05:43:03
2083.18,0.0,05:43:36
2083.18,0.0,05:44:10
2083.18,0.0,05:44:43
2083.18,0.0,05:45:16
2083.18,0.0,05:45:49
2083.18,0.0,05:46:22
2083.18,0.0,05:46:56
2083.18,0.0,05:47:29
2083.18,0.0,05:48:03
2083.18,0.0,05:48:35
2083.18,0.0,05:49:08
2083.18,0.0,05:49:41
2083.18,0.0,05:50:15
2083.18,0.0,05:50:48
2083.18,0.0,05:51:21
2083.18,0.0,05:51:54
2083.18,0.0,05:52:27
2083.18,0.0,05:53:00
2083.18,0.0,05:53:33
2083.18,0.0,05:54:06
2083.18,0.0,05:54:39
2083.18,0.0,05:55:12
2083.18,0.0,05:55:45
2083.18,0.0,05:56:18
2083.18,0.0,05:56:50
2083.18,0.0,05:57:24
2083.18,0.0,05:57:57
2083.18,0.0,05:58:30
2083.18,0.0,05:59:03
2083.18,0.0,05:59:36
2060.0,-1.1127219,06:00:09
2083.19,1.12572816,06:00:42
2083.19,0.0,06:01:15
2083.19,0.0,06:01:48
2083.19,0.0,06:02:22
2083.19,0.0,06:02:55
2060.03,-1.11175649,06:03:28
2060.03,0.0,06:04:01
2060.03,0.0,06:04:34
2060.03,0.0,06:05:07
2060.03,0.0,06:05:39
2083.18,1.12377004,06:06:13
2083.18,0.0,06:06:46
2060.0,-1.1127219,06:07:19
2060.0,0.0,06:07:52
2060.0,0.0,06:08:25
2060.0,0.0,06:08:58
2060.0,0.0,06:09:31
2060.0,0.0,06:10:04
2060.0,0.0,06:10:37
2060.0,0.0,06:11:10
2060.0,0.0,06:11:43
2060.0,0.0,06:12:15
2060.0,0.0,06:12:49
2060.0,0.0,06:13:22
2060.0,0.0,06:13:55
2060.0,0.0,06:14:28
2060.0,0.0,06:15:01
2060.0,0.0,06:15:34
2060.0,0.0,06:16:07
2060.0,0.0,06:16:40
2060.0,0.0,06:17:14
2060.0,0.0,06:17:47
2060.0,0.0,06:18:21
2060.0,0.0,06:18:54
2060.0,0.0,06:19:27
2032.78,-1.32135922,06:20:00
2032.78,0.0,06:20:33
2032.78,0.0,06:21:05
2032.78,0.0,06:21:38
2032.78,0.0,06:22:12
2083.07,2.47395193,06:22:45
2083.07,0.0,06:23:19
2083.07,0.0,06:23:52
2083.07,0.0,06:24:24
2083.07,0.0,06:24:57
2083.07,0.0,06:25:31
2083.07,0.0,06:26:04
2083.07,0.0,06:26:37
2083.07,0.0,06:27:10
2083.07,0.0,06:27:43
2083.07,0.0,06:28:16
2083.07,0.0,06:28:49
2083.07,0.0,06:29:22
2083.07,0.0,06:29:55
2083.07,0.0,06:30:29
2083.07,0.0,06:31:02
2083.07,0.0,06:31:35
2083.07,0.0,06:32:08
2083.07,0.0,06:32:41
2083.07,0.0,06:33:15
2083.07,0.0,06:33:48
2083.07,0.0,06:34:21
2083.07,0.0,06:34:54
2083.07,0.0,06:35:27
2083.07,0.0,06:36:00
2083.07,0.0,06:36:34
2083.07,0.0,06:37:07
2083.07,0.0,06:37:41
2083.07,0.0,06:38:15
2083.07,0.0,06:38:48
2083.07,0.0,06:39:22
2083.07,0.0,06:39:55
2083.07,0.0,06:40:29
2083.07,0.0,06:41:02
2083.07,0.0,06:41:35
2083.07,0.0,06:42:08
2083.07,0.0,06:42:41
2083.07,0.0,06:43:14
2082.55,-0.02496316,06:43:48
2082.55,0.0,06:44:21
2083.06,0.02448921,06:44:55
2083.0,-0.00288038,06:45:28
2083.0,0.0,06:46:01
2083.0,0.0,06:46:34
2083.0,0.0,06:47:08
2083.15,0.00720115,06:47:41
2083.15,0.0,06:48:14
2083.15,0.0,06:48:48
2083.15,0.0,06:49:21
2083.15,0.0,06:49:55
2083.15,0.0,06:50:28
2083.15,0.0,06:51:01
2083.15,0.0,06:51:35
2083.15,0.0,06:52:08
2083.15,0.0,06:52:41
2083.15,0.0,06:53:14
2083.15,0.0,06:53:48
2083.15,0.0,06:54:21
2083.15,0.0,06:54:55
2083.15,0.0,06:55:28
2083.15,0.0,06:56:02
2083.15,0.0,06:56:40
2083.15,0.0,06:57:13
2083.15,0.0,06:57:47
2083.15,0.0,06:58:20
2083.15,0.0,06:58:54
2083.15,0.0,06:59:27
2083.15,0.0,06:59:59
2083.15,0.0,07:00:33
2083.15,0.0,07:01:05
2083.15,0.0,07:01:38
2083.15,0.0,07:02:11
2083.15,0.0,07:02:44
2083.15,0.0,07:03:17
2083.15,0.0,07:03:50
2083.15,0.0,07:04:23
2083.15,0.0,07:04:56
2083.15,0.0,07:05:29
2082.87,-0.01344118,07:06:02
2082.87,0.0,07:06:35
2082.87,0.0,07:07:08
2082.87,0.0,07:07:41
2082.87,0.0,07:08:14
2042.65,-1.93098945,07:08:48
2042.65,0.0,07:09:21
2042.65,0.0,07:09:55
2042.65,0.0,07:10:27
2042.65,0.0,07:11:00
2042.84,0.00930164,07:11:34
2042.84,0.0,07:12:07
2042.84,0.0,07:12:40
2042.84,0.0,07:13:13
2042.84,0.0,07:13:47
2042.84,0.0,07:14:20
2044.46,0.07930136,07:14:53
2044.46,0.0,07:15:26
2044.46,0.0,07:15:59
2044.46,0.0,07:16:31
2044.46,0.0,07:17:04
2044.46,0.0,07:17:37
2044.46,0.0,07:18:11
2080.0,1.73835634,07:18:44
2060.0,-0.96153846,07:19:17
2060.0,0.0,07:19:50
2060.0,0.0,07:20:23
2060.0,0.0,07:20:56
2060.0,0.0,07:21:29
2060.0,0.0,07:22:02
2060.0,0.0,07:22:36
2060.0,0.0,07:23:09
2060.0,0.0,07:23:41
2060.0,0.0,07:24:15
2060.0,0.0,07:24:48
2060.0,0.0,07:25:22
2060.0,0.0,07:25:55
2060.0,0.0,07:26:28
2060.0,0.0,07:27:01
2079.83,0.96262136,07:27:34
2060.0,-0.95344331,07:28:07
2060.0,0.0,07:28:40
2060.0,0.0,07:29:14
2059.97,-0.00145631,07:29:47
2059.97,0.0,07:30:20
2059.97,0.0,07:30:53
2059.97,0.0,07:31:27
2060.0,0.00145633,07:32:00
2060.0,0.0,07:32:32
2060.0,0.0,07:33:06
2060.0,0.0,07:33:39
2060.0,0.0,07:34:12
2060.0,0.0,07:34:45
2060.0,0.0,07:35:19
2060.0,0.0,07:35:52
2060.0,0.0,07:36:26
2060.0,0.0,07:36:59
2060.0,0.0,07:37:31
2060.0,0.0,07:38:05
2060.0,0.0,07:38:38
2060.0,0.0,07:39:12
2060.0,0.0,07:39:44
2060.0,0.0,07:40:18
2060.0,0.0,07:40:51
2060.0,0.0,07:41:24
2060.0,0.0,07:41:57
2060.0,0.0,07:42:31
2060.0,0.0,07:43:04
2060.0,0.0,07:43:38
2060.0,0.0,07:44:10
2060.0,0.0,07:44:43
2060.0,0.0,07:45:16
2060.0,0.0,07:45:50
2060.0,0.0,07:46:23
2060.0,0.0,07:46:56
2060.0,0.0,07:47:30
2045.7,-0.69417476,07:48:02
2060.0,0.69902723,07:48:36
2060.0,0.0,07:49:09
2060.0,0.0,07:49:42
2060.0,0.0,07:50:15
2060.0,0.0,07:50:49
2060.0,0.0,07:51:22
2060.0,0.0,07:51:55
2060.0,0.0,07:52:29
2060.0,0.0,07:53:02
2060.0,0.0,07:53:35
2060.0,0.0,07:54:09
2060.0,0.0,07:54:42
2060.0,0.0,07:55:15
2060.0,0.0,07:55:48
2060.0,0.0,07:56:21
2060.0,0.0,07:56:55
2060.0,0.0,07:57:28
2060.0,0.0,07:58:01
2060.0,0.0,07:58:34
2060.0,0.0,07:59:08
2060.0,0.0,07:59:41
2060.0,0.0,08:00:15
2060.0,0.0,08:00:49
2060.0,0.0,08:01:22
2060.0,0.0,08:01:55
2060.0,0.0,08:02:29
2060.0,0.0,08:03:02
2047.13,-0.62475728,08:03:35
2047.13,0.0,08:04:09
2047.13,0.0,08:04:42
2047.13,0.0,08:05:15
2047.13,0.0,08:05:48
2047.13,0.0,08:06:22
2079.97,1.6041971,08:06:55
2079.97,0.0,08:07:29
2079.97,0.0,08:08:02
2079.97,0.0,08:08:35
2079.97,0.0,08:09:08
2079.6,-0.01778872,08:09:41
2079.6,0.0,08:10:15
2079.6,0.0,08:10:48
2079.6,0.0,08:11:21
2079.6,0.0,08:11:54
2080.0,0.01923447,08:12:27
2080.0,0.0,08:13:00
2080.0,0.0,08:13:34
2080.0,0.0,08:14:07
2080.0,0.0,08:14:41
2080.0,0.0,08:15:13
2080.0,0.0,08:15:47
2079.61,-0.01875,08:16:21
2079.61,0.0,08:16:54
2079.61,0.0,08:17:27
2079.61,0.0,08:18:01
2079.61,0.0,08:18:34
2079.61,0.0,08:19:07
2079.61,0.0,08:19:41
2079.61,0.0,08:20:14
2079.61,0.0,08:20:47
2079.61,0.0,08:21:21
2079.61,0.0,08:21:54
2079.61,0.0,08:22:27
2079.61,0.0,08:23:01
2079.61,0.0,08:23:34
2079.61,0.0,08:24:08
2079.98,0.0177918,08:24:41
2070.0,-0.47981231,08:25:15
2070.0,0.0,08:25:48
2070.0,0.0,08:26:22
2070.0,0.0,08:26:55
2070.0,0.0,08:27:29
2070.0,0.0,08:28:02
2079.99,0.4826087,08:28:35
2079.99,0.0,08:29:08
2079.99,0.0,08:29:42
2079.99,0.0,08:30:15
2079.99,0.0,08:30:49
2079.99,0.0,08:31:21
2079.99,0.0,08:31:55
2079.99,0.0,08:32:28
2079.99,0.0,08:33:01
2079.99,0.0,08:33:35
2079.98,-0.00048077,08:34:08
2079.98,0.0,08:34:41
2079.98,0.0,08:35:14
2079.98,0.0,08:35:47
2079.98,0.0,08:36:21
2070.0,-0.47981231,08:36:54
2070.0,0.0,08:37:27
2070.0,0.0,08:38:01
2070.0,0.0,08:38:34
2079.99,0.4826087,08:39:08
2079.99,0.0,08:39:41
2070.0,-0.48029077,08:40:14
2070.0,0.0,08:40:48
2070.0,0.0,08:41:21
2070.0,0.0,08:41:54
2070.0,0.0,08:42:29
2070.0,0.0,08:43:02
2070.0,0.0,08:43:35
2070.0,0.0,08:44:09
2070.0,0.0,08:44:42
2070.0,0.0,08:45:15
