btc_mxn,Porcentage,Time
158800.0,0.0,08:24:41
158800.0,0.0,08:25:15
158800.0,0.0,08:25:48
158853.53,0.03370907,08:26:22
158853.42,-6.925e-05,08:26:55
158853.38,-2.518e-05,08:27:29
158853.38,0.0,08:28:02
158853.34,-2.518e-05,08:28:35
158853.34,0.0,08:29:08
158853.38,2.518e-05,08:29:42
158853.38,0.0,08:30:15
157955.0,-0.56554037,08:30:49
157905.0,-0.03165459,08:31:21
157940.0,0.02216523,08:31:55
157940.0,0.0,08:32:28
158000.0,0.03798911,08:33:01
158000.0,0.0,08:33:35
158852.94,0.53983544,08:34:08
158852.91,-1.889e-05,08:34:41
157946.0,-0.5709118,08:35:14
158852.91,0.57418991,08:35:47
158852.91,0.0,08:36:21
158852.91,0.0,08:36:54
158852.91,0.0,08:37:27
158852.91,0.0,08:38:01
158899.97,0.02962489,08:38:34
159399.98,0.31466966,08:39:08
159399.98,0.0,08:39:41
159399.98,0.0,08:40:14
159399.98,0.0,08:40:48
159399.98,0.0,08:41:21
159399.98,0.0,08:41:54
159399.98,0.0,08:42:29
159000.0,-0.25092851,08:43:02
157948.98,-0.66101887,08:43:35
159399.96,0.91863841,08:44:09
159399.96,0.0,08:44:42
158800.0,-0.37638654,08:45:15
159399.91,0.37777708,08:45:49
159899.87,0.31365137,08:46:22
159854.59,-0.02831772,08:46:55
159811.86,-0.02673054,08:47:29
158250.0,-0.9773117,08:48:02
159773.83,0.96292575,08:48:35
159659.58,-0.07150733,08:49:09
159621.56,-0.02381317,08:49:42
157946.0,-1.04970782,08:50:16
159400.0,0.92056779,08:50:49
159400.0,0.0,08:51:22
159877.22,0.29938519,08:51:55
157955.15,-1.2022163,08:52:29
159842.27,1.19471888,08:53:02
159815.97,-0.01645372,08:53:35
159807.14,-0.0055251,08:54:08
159789.51,-0.01103205,08:54:42
159599.88,-0.11867487,08:55:15
159599.88,0.0,08:55:48
159599.99,6.892e-05,08:56:22
159479.99,-0.07518797,08:56:55
159476.97,-0.00189365,08:57:28
159579.85,0.06451088,08:58:02
159579.85,0.0,08:58:35
159579.85,0.0,08:59:08
157952.1,-1.02002226,08:59:41
159877.17,1.21876822,09:00:14
159877.17,0.0,09:00:48
159877.17,0.0,09:01:21
158104.9,-1.10851975,09:01:53
159000.0,0.56614311,09:02:27
159000.0,0.0,09:03:00
159000.0,0.0,09:03:32
159000.0,0.0,09:04:05
159000.0,0.0,09:04:39
159000.0,0.0,09:05:12
159000.0,0.0,09:05:45
159000.0,0.0,09:06:19
158500.0,-0.31446541,09:06:52
158500.0,0.0,09:07:25
158500.0,0.0,09:07:58
158999.98,0.31544479,09:08:32
158500.0,-0.31445287,09:09:05
158979.56,0.30256151,09:09:43
158500.06,-0.3016111,09:10:17
158506.08,0.00379811,09:10:50
158506.08,0.0,09:11:23
159456.25,0.59945335,09:11:57
159456.25,0.0,09:12:30
159456.25,0.0,09:13:03
159456.25,0.0,09:13:36
159292.76,-0.10252969,09:14:09
158506.05,-0.49387681,09:14:42
158506.05,0.0,09:15:15
158608.02,0.06433193,09:15:48
159473.72,0.54581099,09:16:21
158503.01,-0.6086959,09:16:55
158505.71,0.00170344,09:17:29
158505.71,0.0,09:18:02
158500.06,-0.00356454,09:18:35
158508.31,0.00520505,09:19:09
159465.01,0.60356457,09:19:42
159465.01,0.0,09:20:15
158508.31,-0.59994352,09:20:48
159310.78,0.50626368,09:21:22
159310.78,0.0,09:21:55
159310.78,0.0,09:22:28
158505.71,-0.50534559,09:23:02
159147.87,0.40513367,09:23:35
158508.31,-0.40186526,09:24:08
158508.31,0.0,09:24:41
158951.73,0.27974559,09:25:14
158505.71,-0.28060091,09:25:47
158505.83,7.571e-05,09:26:21
158511.79,0.00376011,09:26:54
158507.22,-0.00288307,09:27:28
159095.27,0.37099256,09:28:01
159095.27,0.0,09:28:35
159016.25,-0.04966835,09:29:07
158935.05,-0.05106396,09:29:41
159276.33,0.21472922,09:30:14
158505.71,-0.48382581,09:30:47
158505.71,0.0,09:31:20
158505.72,6.31e-06,09:31:53
159075.55,0.35950122,09:32:27
158500.0,-0.36180922,09:33:00
158500.0,0.0,09:33:33
159256.22,0.47711041,09:34:07
158500.0,-0.47484488,09:34:40
159204.57,0.44452366,09:35:13
159166.87,-0.02368022,09:35:47
159166.87,0.0,09:36:20
159062.04,-0.0658617,09:36:53
158502.6,-0.35171182,09:37:26
158502.6,0.0,09:38:00
158502.6,0.0,09:38:32
158996.99,0.31191286,09:39:06
158510.0,-0.30628882,09:39:39
158510.0,0.0,09:40:12
158808.42,0.18826572,09:40:45
158510.0,-0.18791195,09:41:19
158808.42,0.18826572,09:41:52
158808.42,0.0,09:42:25
158808.42,0.0,09:42:58
158996.38,0.11835644,09:43:31
158996.38,0.0,09:44:04
158996.38,0.0,09:44:39
158808.42,-0.11821653,09:45:13
158988.48,0.1133819,09:45:46
158808.42,-0.11325349,09:46:20
158808.42,0.0,09:46:53
158900.0,0.05766697,09:47:26
158988.48,0.05568282,09:48:00
158988.48,0.0,09:48:33
158950.0,-0.02420301,09:49:06
158900.0,-0.03145643,09:49:40
158900.0,0.0,09:50:13
158808.42,-0.05763373,09:50:46
158808.42,0.0,09:51:20
158808.42,0.0,09:51:53
158508.48,-0.18886908,09:52:26
158500.0,-0.00534987,09:53:00
158500.0,0.0,09:53:33
158500.0,0.0,09:54:07
158500.0,0.0,09:54:40
158500.0,0.0,09:55:14
158988.47,0.30818297,09:55:47
158988.47,0.0,09:56:21
158979.76,-0.00547838,09:56:54
158500.0,-0.30177426,09:57:28
158921.3,0.26580442,09:58:01
158891.25,-0.01890873,09:58:34
158500.0,-0.2462376,09:59:08
158500.12,7.571e-05,09:59:41
158500.0,-7.571e-05,10:00:15
159212.76,0.44969085,10:00:48
159195.5,-0.01084084,10:01:22
158501.0,-0.43625605,10:01:55
159119.39,0.39014896,10:02:29
159119.39,0.0,10:03:02
159075.56,-0.02754535,10:03:35
159061.94,-0.00856197,10:04:09
158500.0,-0.35328376,10:04:42
159048.22,0.34588013,10:05:16
158500.0,-0.34468792,10:05:49
158300.0,-0.12618297,10:06:23
158206.0,-0.05938092,10:06:56
158000.0,-0.13020998,10:07:29
158777.98,0.49239241,10:08:03
158757.53,-0.01287962,10:08:37
157600.0,-0.72911817,10:09:10
157500.0,-0.06345178,10:09:44
157420.99,-0.05016508,10:10:17
157300.0,-0.0768576,10:10:51
157300.0,0.0,10:11:24
157300.0,0.0,10:11:58
158444.61,0.72766052,10:12:31
158444.61,0.0,10:13:05
157301.06,-0.72173487,10:13:38
157301.0,-3.814e-05,10:14:11
157301.0,0.0,10:14:45
158468.27,0.7420614,10:15:18
157310.0,-0.73091604,10:15:52
157310.0,0.0,10:16:26
158365.8,0.67115886,10:16:59
158365.8,0.0,10:17:33
158552.74,0.11804316,10:18:06
158552.74,0.0,10:18:40
158494.0,-0.03704761,10:19:14
158488.0,-0.00378563,10:19:47
158488.0,0.0,10:20:21
158377.26,-0.0698728,10:20:55
157325.0,-0.66440094,10:21:29
157326.89,0.00120133,10:22:03
158196.99,0.55305231,10:22:36
157327.6,-0.54956166,10:23:10
157327.6,0.0,10:23:44
157500.0,0.10958026,10:24:17
157500.0,0.0,10:24:50
157510.0,0.00634921,10:25:24
158200.0,0.43806742,10:25:57
158200.0,0.0,10:26:31
158200.0,0.0,10:27:05
158539.33,0.21449431,10:27:38
158539.33,0.0,10:28:12
157500.0,-0.65556604,10:28:46
157800.12,0.19055238,10:29:19
157810.0,0.00626109,10:29:53
157810.0,0.0,10:30:26
157810.0,0.0,10:31:00
157810.0,0.0,10:31:34
157800.05,-0.00630505,10:32:08
158579.99,0.4942584,10:32:41
157815.0,-0.48240008,10:33:15
158579.58,0.48447866,10:33:49
158579.45,-8.198e-05,10:34:22
158579.31,-8.828e-05,10:34:56
158576.08,-0.00203684,10:35:30
158000.0,-0.36328304,10:36:03
158575.66,0.36434177,10:36:37
158000.0,-0.36301914,10:37:11
158000.0,0.0,10:37:44
158578.07,0.36586709,10:38:18
158578.07,0.0,10:38:51
158000.0,-0.36453338,10:39:25
158577.51,0.36551266,10:39:59
158569.97,-0.00475477,10:40:32
157800.0,-0.48557113,10:41:06
157800.0,0.0,10:41:39
158555.1,0.47851711,10:42:13
157800.0,-0.47623823,10:42:46
157800.0,0.0,10:43:20
157800.0,0.0,10:43:54
158530.85,0.46314956,10:44:27
157800.0,-0.46101437,10:45:01
158506.76,0.4478834,10:45:35
158201.99,-0.19227571,10:46:08
157800.0,-0.25409921,10:46:42
158201.67,0.25454373,10:47:16
158201.61,-3.793e-05,10:47:49
158195.52,-0.00384952,10:48:22
158198.22,0.00170675,10:48:56
158198.22,0.0,10:49:30
158198.22,0.0,10:50:03
158198.22,0.0,10:50:37
158198.22,0.0,10:51:10
158198.22,0.0,10:51:43
157505.0,-0.43819709,10:52:17
157505.0,0.0,10:52:50
157505.0,0.0,10:53:23
157505.0,0.0,10:53:56
158196.72,0.43917336,10:54:29
157505.0,-0.43725306,10:55:03
157505.0,0.0,10:55:37
158000.0,0.31427574,10:56:10
157500.0,-0.3164557,10:56:44
157500.0,0.0,10:57:17
157500.0,0.0,10:57:51
157500.0,0.0,10:58:25
157500.0,0.0,10:58:58
157500.0,0.0,10:59:31
157000.0,-0.31746032,11:00:05
156216.3,-0.49917197,11:00:39
156216.3,0.0,11:01:12
157496.95,0.81979281,11:01:46
157499.97,0.0019175,11:02:19
156216.29,-0.81503508,11:02:53
157470.19,0.80266917,11:03:27
156216.29,-0.7962777,11:04:00
156216.29,0.0,11:04:34
156999.97,0.50166343,11:05:07
156997.07,-0.00184713,11:05:41
156994.03,-0.00193634,11:06:15
155911.0,-0.68985426,11:06:48
155911.0,0.0,11:07:22
155910.01,-0.00063498,11:07:56
155910.01,0.0,11:08:29
155910.01,0.0,11:09:03
156000.0,0.05771919,11:09:36
156000.0,0.0,11:10:10
156000.0,0.0,11:10:43
156900.96,0.57753846,11:11:17
156900.96,0.0,11:11:51
156000.0,-0.57422211,11:12:24
156899.96,0.57689744,11:12:58
155935.0,-0.61501609,11:13:32
155934.16,-0.00053869,11:14:05
156980.0,0.67069332,11:14:39
155943.36,-0.66036438,11:15:13
156500.0,0.35695011,11:15:46
156496.99,-0.00192332,11:16:19
156004.0,-0.31501564,11:16:53
156003.0,-0.00064101,11:17:27
156003.01,6.41e-06,11:18:00
156003.01,0.0,11:18:34
156003.01,0.0,11:19:07
156500.0,0.31857719,11:19:41
156500.0,0.0,11:20:15
156500.0,0.0,11:20:48
156003.03,-0.31755272,11:21:22
156500.0,0.31856433,11:21:55
156003.05,-0.31753994,11:22:28
156500.0,0.31855146,11:23:01
156500.0,0.0,11:23:40
156500.0,0.0,11:24:13
156500.0,0.0,11:24:46
156500.0,0.0,11:25:20
156500.19,0.00012141,11:25:54
157500.0,0.63885545,11:26:27
157500.0,0.0,11:27:01
156501.2,-0.63415873,11:27:35
156500.25,-0.00060702,11:28:08
156500.25,0.0,11:28:42
156500.25,0.0,11:29:16
157495.99,0.63625457,11:29:49
157495.99,0.0,11:30:23
156504.2,-0.62972397,11:30:56
156604.21,0.06390244,11:31:29
156604.21,0.0,11:32:03
156604.21,0.0,11:32:37
157495.99,0.56944829,11:33:10
156301.0,-0.75874313,11:33:43
156301.0,0.0,11:34:17
157495.99,0.76454405,11:34:50
157495.99,0.0,11:35:24
157495.99,0.0,11:35:57
156310.14,-0.75293981,11:36:31
156000.04,-0.19838764,11:37:04
157491.73,0.95621129,11:37:38
156000.06,-0.9471418,11:38:12
157476.96,0.94673041,11:38:46
155900.01,-1.00138458,11:39:19
156900.0,0.64143036,11:39:53
157494.97,0.37920331,11:40:27
156999.97,-0.31429575,11:41:00
155900.01,-0.7006116,11:41:34
155900.01,0.0,11:42:08
155700.0,-0.12829377,11:42:41
155700.01,6.42e-06,11:43:15
157494.36,1.15244052,11:43:49
157494.9,0.00034287,11:44:22
157494.94,2.54e-05,11:44:55
157494.85,-5.714e-05,11:45:29
157494.81,-2.54e-05,11:46:03
157494.81,0.0,11:46:36
157494.97,0.00010159,11:47:10
157495.0,1.905e-05,11:47:43
155705.0,-1.13654402,11:48:17
155701.01,-0.00256254,11:48:50
155701.01,0.0,11:49:24
155701.01,0.0,11:49:57
157495.0,1.1522019,11:50:31
155720.12,-1.12694371,11:51:05
157494.0,1.13914631,11:51:38
155738.25,-1.11480437,11:52:12
155747.31,0.00581745,11:52:45
157400.38,1.06137949,11:53:18
155749.92,-1.04857434,11:53:52
157300.63,0.99564096,11:54:25
157197.95,-0.06527628,11:54:59
157198.03,5.089e-05,11:55:33
157200.96,0.00186389,11:56:06
157200.96,0.0,11:56:40
155903.61,-0.82528122,11:57:14
157295.08,0.89251942,11:57:47
157298.05,0.00188817,11:58:21
155906.63,-0.88457549,11:58:54
157197.88,0.82822007,11:59:28
157097.95,-0.06356956,12:00:01
157098.03,5.092e-05,12:00:35
156000.01,-0.69893938,12:01:09
157201.96,0.77048072,12:01:43
156200.0,-0.63737119,12:02:16
156105.21,-0.06068502,12:02:50
156200.0,0.06072187,12:03:23
157394.0,0.76440461,12:03:57
156200.0,-0.75860579,12:04:31
157294.06,0.70042254,12:05:05
157285.09,-0.00570269,12:05:38
157282.08,-0.00191372,12:06:12
156800.0,-0.30650663,12:06:46
157282.08,0.30744898,12:07:19
157285.09,0.00191376,12:07:53
157285.0,-5.722e-05,12:08:27
156800.0,-0.30835744,12:09:00
156800.0,0.0,12:09:34
156800.0,0.0,12:10:07
157200.0,0.25510204,12:10:41
156800.0,-0.25445293,12:11:14
156800.0,0.0,12:11:48
157302.99,0.32078444,12:12:22
157189.96,-0.07185496,12:12:55
157189.0,-0.00061073,12:13:29
156300.0,-0.5655612,12:14:02
156301.0,0.0006398,12:14:36
156301.0,0.0,12:15:09
156300.0,-0.00063979,12:15:43
156000.0,-0.19193858,12:16:17
155647.42,-0.22601282,12:16:50
157171.07,0.97891118,12:17:24
157151.1,-0.0127059,12:17:57
155600.0,-0.98701186,12:18:31
157160.0,1.00257069,12:19:04
156601.0,-0.35568847,12:19:37
157160.0,0.35695813,12:20:11
157160.0,0.0,12:20:44
157160.0,0.0,12:21:18
157200.0,0.02545177,12:21:51
157200.0,0.0,12:22:25
157000.0,-0.12722646,12:22:59
155600.0,-0.89171975,12:23:32
155600.0,0.0,12:24:06
155000.0,-0.38560411,12:24:40
154990.0,-0.00645161,12:25:13
155000.0,0.00645203,12:25:47
155000.0,0.0,12:26:20
155000.0,0.0,12:26:54
153555.43,-0.93198065,12:27:27
153600.0,0.02902535,12:28:02
153480.01,-0.07811849,12:28:36
153480.03,1.303e-05,12:29:10
153480.03,0.0,12:29:43
153480.03,0.0,12:30:17
153480.03,0.0,12:30:51
155000.0,0.99033731,12:31:24
154996.96,-0.00196129,12:31:58
154996.96,0.0,12:32:32
154997.07,7.097e-05,12:33:05
154993.98,-0.00199359,12:33:39
154996.99,0.00194201,12:34:12
154996.99,0.0,12:34:46
154994.99,-0.00129035,12:35:19
154003.02,-0.64000133,12:35:53
153852.6,-0.09767341,12:36:26
154993.99,0.74187242,12:37:00
153414.96,-1.01876853,12:37:34
153850.0,0.28357078,12:38:08
153850.0,0.0,12:38:42
153389.99,-0.29899903,12:39:15
153389.99,0.0,12:39:50
154891.3,0.97875357,12:40:23
154873.58,-0.01144028,12:40:58
154796.99,-0.04945324,12:41:31
154773.25,-0.01533622,12:42:04
153301.0,-0.95123027,12:42:38
153301.0,0.0,12:43:11
153301.0,0.0,12:43:45
153997.06,0.45404792,12:44:18
152000.0,-1.29681697,12:44:52
152000.0,0.0,12:45:25
153366.55,0.89904605,12:45:59
151600.13,-1.15176354,12:46:32
151600.13,0.0,12:47:06
151600.13,0.0,12:47:40
151301.0,-0.19731513,12:48:13
151600.13,0.19770524,12:48:46
151600.13,0.0,12:49:20
151400.13,-0.13192601,12:49:53
151600.13,0.13210028,12:50:26
151600.13,0.0,12:50:59
151600.13,0.0,12:51:33
151000.0,-0.39586378,12:52:06
150900.0,-0.06622517,12:52:39
150500.0,-0.26507621,12:53:13
150250.0,-0.16611296,12:53:47
151000.0,0.49916805,12:54:20
151000.0,0.0,12:54:54
152000.0,0.66225166,12:55:27
150802.6,-0.78776316,12:56:00
151897.07,0.72576335,12:56:34
151799.99,-0.0639117,12:57:08
150800.0,-0.65875498,12:57:41
151790.0,0.65649867,12:58:15
151799.97,0.00656829,12:58:49
150050.0,-1.15281314,12:59:22
151799.95,1.16624459,12:59:56
151793.76,-0.00407774,13:00:30
151793.76,0.0,13:01:03
151799.94,0.00407131,13:01:37
151799.91,-1.976e-05,13:02:10
151699.0,-0.06647567,13:02:44
151699.0,0.0,13:03:17
151699.0,0.0,13:03:50
151799.91,0.06651988,13:04:24
151000.0,-0.52695025,13:04:57
150001.1,-0.66152318,13:05:31
150010.01,0.00593996,13:06:05
150010.01,0.0,13:06:39
151799.91,1.19318704,13:07:12
151799.91,0.0,13:07:46
151500.0,-0.19756929,13:08:19
151500.0,0.0,13:08:53
151799.91,0.1979604,13:09:26
151500.0,-0.19756929,13:10:00
151500.0,0.0,13:10:34
151500.0,0.0,13:11:07
151900.0,0.2640264,13:11:41
151500.0,-0.26333114,13:12:14
151900.0,0.2640264,13:12:47
151899.0,-0.00065833,13:13:21
151900.0,0.00065833,13:13:54
151900.0,0.0,13:14:28
151899.0,-0.00065833,13:15:01
150501.1,-0.92028256,13:15:35
151899.99,0.92948822,13:16:08
151500.0,-0.26332457,13:16:42
151900.0,0.2640264,13:17:15
151850.0,-0.03291639,13:17:49
150670.0,-0.77708265,13:18:22
150517.61,-0.10114157,13:18:56
151850.0,0.88520539,13:19:29
151850.0,0.0,13:20:03
151200.0,-0.428054,13:20:36
151850.0,0.42989418,13:21:10
151850.0,0.0,13:21:43
151550.0,-0.19756338,13:22:17
151845.0,0.19465523,13:22:51
151845.0,0.0,13:23:24
151620.0,-0.14817742,13:23:57
151840.0,0.14509959,13:24:31
151850.0,0.00658588,13:25:04
151840.0,-0.00658545,13:25:38
151850.0,0.00658588,13:26:11
151850.0,0.0,13:26:45
151350.0,-0.32927231,13:27:18
150513.02,-0.55300958,13:27:52
150521.65,0.00573372,13:28:25
151846.99,0.88049792,13:28:59
151846.99,0.0,13:29:33
150703.01,-0.7533768,13:30:06
150918.57,0.14303629,13:30:39
150927.77,0.006096,13:31:13
151005.71,0.0516406,13:31:47
151847.07,0.55717098,13:32:21
151050.0,-0.52491629,13:32:54
151003.02,-0.03110228,13:33:28
151000.01,-0.00199334,13:34:01
151847.07,0.56096685,13:34:35
151846.99,-5.268e-05,13:35:08
151015.62,-0.54750509,13:35:42
151850.0,0.55251238,13:36:15
151846.99,-0.00198222,13:36:49
151847.07,5.268e-05,13:37:22
151850.0,0.00192957,13:38:00
151010.01,-0.55317089,13:38:34
151013.02,0.00199325,13:39:07
151013.02,0.0,13:39:41
151013.02,0.0,13:40:14
151250.0,0.15692687,13:40:48
151353.9,0.06869421,13:41:21
154379.18,1.99881206,13:41:54
154999.98,0.40212676,13:42:28
154500.0,-0.32256778,13:43:01
154493.97,-0.00390291,13:43:35
152746.94,-1.13080789,13:44:08
152800.0,0.03473719,13:44:42
152900.0,0.06544503,13:45:16
154400.0,0.98103336,13:45:49
154349.99,-0.0323899,13:46:23
154343.79,-0.00401685,13:46:56
153000.9,-0.87006416,13:47:30
153999.96,0.65297655,13:48:03
152900.0,-0.71425993,13:48:37
152900.0,0.0,13:49:11
153999.99,0.71941792,13:49:44
153985.42,-0.00946104,13:50:18
152351.0,-1.06141218,13:50:51
152300.9,-0.03288459,13:51:25
152300.9,0.0,13:51:59
153939.33,1.07578484,13:52:32
153868.7,-0.04588171,13:53:06
152301.1,-1.0187907,13:53:40
153691.29,0.91279052,13:54:13
153659.97,-0.02037851,13:54:47
152700.0,-0.62473655,13:55:20
152700.0,0.0,13:55:54
152000.0,-0.45841519,13:56:27
151000.0,-0.65789474,13:57:01
151050.0,0.03311258,13:57:35
153591.29,1.68241642,13:58:09
151050.03,-1.65455997,13:58:42
153533.7,1.64426978,13:59:16
153504.55,-0.01898606,13:59:49
153495.82,-0.00568713,14:00:23
153400.0,-0.06242515,14:00:57
153191.27,-0.1360691,14:01:31
153399.96,0.13622839,14:02:04
153399.99,1.956e-05,14:02:38
153100.0,-0.19556064,14:03:11
153041.29,-0.03834749,14:03:45
153041.29,0.0,14:04:18
151083.28,-1.27939983,14:04:52
151098.41,0.01001434,14:05:25
152899.97,1.19230904,14:05:59
151293.01,-1.05098778,14:06:33
152650.87,0.89750346,14:07:07
151202.6,-0.94874664,14:07:40
151200.0,-0.00171955,14:08:14
151290.0,0.05952381,14:08:47
151200.0,-0.0594884,14:09:21
151300.0,0.06613757,14:09:55
152527.57,0.81134831,14:10:27
151591.29,-0.61384312,14:11:01
150000.1,-1.04965793,14:11:35
151585.1,1.05666596,14:12:08
151491.4,-0.06181346,14:12:41
152887.6,0.92163648,14:13:15
152691.29,-0.12840152,14:13:48
152673.86,-0.01141519,14:14:22
152673.86,0.0,14:14:55
150200.01,-1.62034942,14:15:29
150300.06,0.06661118,14:16:03
150300.0,-3.992e-05,14:16:36
150300.0,0.0,14:17:09
150300.0,0.0,14:17:43
150300.0,0.0,14:18:17
152032.44,1.15265469,14:18:50
152014.95,-0.01150412,14:19:24
150410.06,-1.05574485,14:19:57
150410.06,0.0,14:20:31
151997.41,1.05534829,14:21:05
151997.41,0.0,14:21:39
151971.25,-0.01721082,14:22:12
151956.36,-0.00979791,14:22:46
150412.98,-1.01567318,14:23:19
151930.0,1.00856987,14:23:53
150415.09,-0.99711051,14:24:26
150091.35,-0.21523106,14:25:00
151773.38,1.12067084,14:25:33
150000.0,-1.16843942,14:26:07
151711.56,1.14104,14:26:41
151711.56,0.0,14:27:14
151670.12,-0.02731499,14:27:48
150005.0,-1.09785632,14:28:22
151582.46,1.05160495,14:28:55
150001.0,-1.04330013,14:29:29
150000.0,-0.00066666,14:30:02
150100.0,0.06666667,14:30:36
151504.61,0.93578281,14:31:10
151499.88,-0.00312202,14:31:43
150000.0,-0.99002059,14:32:17
150100.0,0.06666667,14:33:02
151291.27,0.7936509,14:33:33
150999.56,-0.1928135,14:34:04
150999.11,-0.00029801,14:34:34
150999.18,4.636e-05,14:35:05
150998.83,-0.00023179,14:35:36
150980.0,-0.0124703,14:36:06
150975.0,-0.0033117,14:36:37
150975.0,0.0,14:37:08
150005.95,-0.64186124,14:37:39
150005.95,0.0,14:38:09
150970.99,0.64333448,14:38:40
150974.0,0.00199376,14:39:11
150974.0,0.0,14:39:42
150981.0,0.00463656,14:40:12
151400.0,0.27751836,14:40:43
151400.0,0.0,14:41:14
151390.0,-0.00660502,14:41:45
151390.0,0.0,14:42:15
150611.71,-0.51409604,14:42:46
151000.0,0.25780864,14:43:17
151000.01,6.62e-06,14:43:48
150458.97,-0.35830461,14:44:18
150458.97,0.0,14:44:49
151000.01,0.35959305,14:45:20
150466.04,-0.35362249,14:45:51
150472.07,0.00400755,14:46:21
150474.94,0.00190733,14:46:52
151999.95,1.01346443,14:47:23
150480.83,-0.99942138,14:47:54
150480.83,0.0,14:48:25
151899.97,0.94307029,14:48:55
150511.03,-0.91437806,14:49:26
150523.09,0.0080127,14:49:57
151853.67,0.88397069,14:50:27
151827.44,-0.01727321,14:50:59
150535.09,-0.8511966,14:51:29
150535.09,0.0,14:52:00
150535.09,0.0,14:52:31
150540.0,0.0032617,14:53:02
150540.0,0.0,14:53:32
150465.54,-0.04946194,14:54:03
151676.71,0.80494843,14:54:34
151749.96,0.04829351,14:55:05
150497.1,-0.82560813,14:55:36
150506.05,0.00594696,14:56:06
150506.05,0.0,14:56:37
151671.19,0.77414828,14:57:08
151671.19,0.0,14:57:39
151671.19,0.0,14:58:09
150523.0,-0.75702577,14:58:40
150500.0,-0.01528006,14:59:11
150460.0,-0.02657807,14:59:42
150000.0,-0.3057291,15:00:13
150500.0,0.33333333,15:00:43
150500.0,0.0,15:01:14
150500.0,0.0,15:01:45
150500.0,0.0,15:02:16
151692.18,0.79214618,15:02:47
151648.29,-0.02893359,15:03:18
150500.0,-0.75720603,15:03:48
150500.02,1.329e-05,15:04:19
151498.84,0.66366769,15:04:50
150500.0,-0.65930538,15:05:21
150500.0,0.0,15:05:52
150500.0,0.0,15:06:23
150500.0,0.0,15:06:53
150500.0,0.0,15:07:24
150500.0,0.0,15:07:55
150500.0,0.0,15:08:26
151164.33,0.44141528,15:08:56
151166.99,0.00175967,15:09:27
151878.88,0.47092953,15:09:58
151834.3,-0.02935234,15:10:29
150500.01,-0.87878035,15:11:00
151834.39,0.88663117,15:11:30
151834.39,0.0,15:12:01
151834.39,0.0,15:12:32
150539.03,-0.85314006,15:13:02
151798.86,0.83687931,15:13:33
151789.92,-0.00588937,15:14:04
151491.07,-0.19688396,15:14:34
151769.3,0.18366099,15:15:05
151742.48,-0.01767156,15:15:36
150500.0,-0.81880829,15:16:07
150503.02,0.00200664,15:16:37
151870.31,0.90848011,15:17:08
151849.84,-0.01347861,15:17:39
151849.87,1.976e-05,15:18:10
151900.0,0.03301287,15:18:41
150586.03,-0.86502304,15:19:11
150586.03,0.0,15:19:42
150603.63,0.01168767,15:20:13
151000.0,0.26318755,15:20:44
151200.0,0.13245033,15:21:15
151200.0,0.0,15:21:46
151200.0,0.0,15:22:17
150702.01,-0.32935847,15:22:47
150702.01,0.0,15:23:18
151882.16,0.7831017,15:23:49
150713.67,-0.76933986,15:24:19
151300.0,0.38903571,15:24:50
151879.6,0.38307997,15:25:21
151900.0,0.01343169,15:25:52
150746.8,-0.75918367,15:26:22
152000.0,0.83132776,15:26:53
152000.0,0.0,15:27:24
151018.09,-0.64599342,15:27:55
151018.09,0.0,15:28:25
151050.94,0.02175236,15:28:56
152000.0,0.6283046,15:29:27
152000.0,0.0,15:29:58
151074.96,-0.60857895,15:30:29
152000.0,0.61230531,15:30:59
151991.1,-0.00585526,15:31:30
151961.76,-0.01930376,15:32:01
151072.99,-0.58486424,15:32:32
151911.2,0.55483776,15:33:03
151075.0,-0.55045316,15:33:34
151500.0,0.28131723,15:34:05
151801.21,0.19881848,15:34:36
151762.53,-0.02548069,15:35:06
151747.59,-0.00984433,15:35:37
151600.0,-0.09726019,15:36:08
151300.0,-0.19788918,15:36:39
151300.0,0.0,15:37:09
151600.0,0.19828156,15:37:40
151075.0,-0.34630607,15:38:11
151979.49,0.59870263,15:38:42
151943.75,-0.02351633,15:39:13
151943.75,0.0,15:39:44
151940.73,-0.00198758,15:40:14
151943.74,0.00198104,15:40:45
151943.74,0.0,15:41:16
151943.74,0.0,15:41:47
150800.01,-0.75273256,15:42:18
150809.15,0.00606101,15:42:48
151916.9,0.73453766,15:43:19
150826.98,-0.71744487,15:43:50
152000.0,0.77772558,15:44:21
152399.99,0.26315132,15:44:51
152399.99,0.0,15:45:22
152400.0,6.56e-06,15:45:53
152791.09,0.25662073,15:46:23
152791.08,-6.54e-06,15:46:54
152690.0,-0.06615569,15:47:25
151103.07,-1.03931495,15:47:56
151106.31,0.00214423,15:48:27
151135.47,0.01929767,15:48:57
151817.46,0.45124417,15:49:28
151208.73,-0.40096179,15:49:59
151211.76,0.00200385,15:50:30
151226.98,0.01006535,15:51:01
151228.12,0.00075383,15:51:31
151228.12,0.0,15:52:02
152253.31,0.67790964,15:52:33
152253.31,0.0,15:53:04
152488.17,0.15425609,15:53:35
152455.82,-0.02121476,15:54:05
151246.63,-0.79314125,15:54:36
152401.26,0.76340875,15:55:07
151255.68,-0.7516867,15:55:38
151255.68,0.0,15:56:08
152407.04,0.76120117,15:56:39
152398.1,-0.00586587,15:57:10
151308.66,-0.71486456,15:57:41
152362.15,0.69625228,15:58:12
152344.11,-0.01184021,15:58:42
