bat_mxn,Porcentage,Time
7.01,0.0,19:07:21
7.01,0.0,19:07:54
7.01,0.0,19:08:27
7.1,1.28388017,19:09:00
7.1,0.0,19:09:33
7.1,0.0,19:10:06
7.1,0.0,19:10:39
7.1,0.0,19:11:11
7.1,0.0,19:11:45
7.1,0.0,19:12:17
7.1,0.0,19:12:50
7.1,0.0,19:13:23
7.1,0.0,19:13:56
7.1,0.0,19:14:29
7.1,0.0,19:15:02
7.1,0.0,19:15:35
7.1,0.0,19:16:08
7.1,0.0,19:16:41
7.1,0.0,19:17:14
7.1,0.0,19:17:48
7.1,0.0,19:18:21
7.1,0.0,19:18:53
7.1,0.0,19:19:26
7.1,0.0,19:19:59
7.1,0.0,19:20:32
7.1,0.0,19:21:05
7.1,0.0,19:21:39
7.1,0.0,19:22:11
7.1,0.0,19:22:45
7.1,0.0,19:23:18
7.1,0.0,19:23:50
7.1,0.0,19:24:23
7.1,0.0,19:24:56
7.1,0.0,19:25:29
7.1,0.0,19:26:02
7.1,0.0,19:26:35
7.01,-1.26760563,19:27:07
7.01,0.0,19:27:40
7.01,0.0,19:28:13
7.01,0.0,19:28:46
7.01,0.0,19:29:19
7.08,0.99857347,19:29:53
7.08,0.0,19:30:25
7.08,0.0,19:30:58
7.08,0.0,19:31:31
7.08,0.0,19:32:05
7.08,0.0,19:32:38
7.08,0.0,19:33:11
7.08,0.0,19:33:43
7.08,0.0,19:34:16
7.08,0.0,19:34:49
7.08,0.0,19:35:22
7.08,0.0,19:35:55
7.08,0.0,19:36:28
7.08,0.0,19:37:01
7.08,0.0,19:37:34
7.08,0.0,19:38:07
7.08,0.0,19:38:40
7.08,0.0,19:39:13
7.08,0.0,19:39:46
7.08,0.0,19:40:19
7.08,0.0,19:40:52
7.08,0.0,19:41:25
7.08,0.0,19:41:57
7.08,0.0,19:42:30
7.08,0.0,19:43:04
7.0,-1.1299435,19:43:37
7.0,0.0,19:44:10
7.0,0.0,19:44:43
7.0,0.0,19:45:15
7.0,0.0,19:45:48
7.0,0.0,19:46:21
7.0,0.0,19:46:54
7.0,0.0,19:47:27
7.0,0.0,19:47:59
7.0,0.0,19:48:33
7.0,0.0,19:49:06
7.0,0.0,19:49:38
7.0,0.0,19:50:11
7.0,0.0,19:50:44
7.0,0.0,19:51:17
7.0,0.0,19:51:50
7.0,0.0,19:52:23
7.0,0.0,19:52:56
7.0,0.0,19:53:29
7.0,0.0,19:54:02
7.0,0.0,19:54:34
7.0,0.0,19:55:07
7.0,0.0,19:55:40
7.0,0.0,19:56:13
7.04,0.57142857,19:56:46
7.04,0.0,19:57:19
7.04,0.0,19:57:52
7.04,0.0,19:59:01
7.04,0.0,19:59:34
7.04,0.0,20:00:07
7.04,0.0,20:00:40
7.04,0.0,20:01:12
7.04,0.0,20:01:46
7.04,0.0,20:02:19
7.0,-0.56818182,20:02:52
6.99,-0.14285714,20:03:24
6.99,0.0,20:03:57
6.99,0.0,20:04:30
7.0,0.14306152,20:05:03
6.98,-0.28571429,20:05:36
6.98,0.0,20:06:09
6.98,0.0,20:06:42
6.98,0.0,20:07:15
6.98,0.0,20:07:48
6.98,0.0,20:08:21
6.98,0.0,20:08:54
6.98,0.0,20:09:27
6.97,-0.14326648,20:09:59
6.96,-0.14347202,20:10:33
6.96,0.0,20:11:06
6.96,0.0,20:11:39
6.96,0.0,20:12:11
6.96,0.0,20:12:44
6.96,0.0,20:13:17
6.96,0.0,20:13:50
6.96,0.0,20:14:23
6.96,0.0,20:14:56
6.96,0.0,20:15:28
6.96,0.0,20:16:01
6.96,0.0,20:16:34
6.96,0.0,20:17:07
6.93,-0.43103448,20:17:40
6.93,0.0,20:18:13
6.93,0.0,20:18:46
6.93,0.0,20:19:19
6.93,0.0,20:19:52
6.93,0.0,20:20:25
6.93,0.0,20:20:58
6.93,0.0,20:21:31
6.93,0.0,20:22:04
6.93,0.0,20:22:37
6.93,0.0,20:23:09
6.93,0.0,20:23:42
6.93,0.0,20:24:15
7.04,1.58730159,20:24:48
7.04,0.0,20:25:21
7.04,0.0,20:25:54
7.04,0.0,20:26:27
7.04,0.0,20:27:00
7.04,0.0,20:27:33
7.04,0.0,20:28:06
7.04,0.0,20:28:39
7.04,0.0,20:29:11
7.04,0.0,20:29:45
7.04,0.0,20:30:18
7.04,0.0,20:30:50
7.04,0.0,20:31:23
7.04,0.0,20:31:56
7.04,0.0,20:32:29
7.04,0.0,20:33:02
7.04,0.0,20:33:35
7.04,0.0,20:34:08
7.04,0.0,20:34:41
7.04,0.0,20:35:14
7.04,0.0,20:35:47
7.04,0.0,20:36:20
7.04,0.0,20:36:53
7.04,0.0,20:37:26
7.04,0.0,20:37:59
7.04,0.0,20:38:32
7.04,0.0,20:39:04
7.04,0.0,20:39:37
7.04,0.0,20:40:10
7.04,0.0,20:40:43
7.0,-0.56818182,20:41:16
7.0,0.0,20:41:49
6.92,-1.14285714,20:42:22
6.92,0.0,20:42:55
6.92,0.0,20:43:28
6.92,0.0,20:44:01
6.92,0.0,20:44:34
6.92,0.0,20:45:07
6.92,0.0,20:45:40
6.92,0.0,20:46:13
6.92,0.0,20:46:46
6.92,0.0,20:47:19
6.92,0.0,20:47:53
6.92,0.0,20:48:25
6.92,0.0,20:48:58
6.92,0.0,20:49:31
6.92,0.0,20:50:04
6.92,0.0,20:50:36
6.92,0.0,20:51:09
6.92,0.0,20:51:42
6.92,0.0,20:52:15
7.0,1.15606936,20:52:48
7.0,0.0,20:53:21
7.0,0.0,20:53:54
6.92,-1.14285714,20:54:27
6.92,0.0,20:55:00
6.92,0.0,20:55:33
6.92,0.0,20:56:06
6.92,0.0,20:56:39
6.92,0.0,20:57:11
6.92,0.0,20:57:45
6.92,0.0,20:58:18
6.92,0.0,20:58:50
6.92,0.0,20:59:23
6.92,0.0,20:59:56
6.92,0.0,21:00:30
6.92,0.0,21:01:02
6.92,0.0,21:01:35
6.92,0.0,21:02:08
6.92,0.0,21:02:41
6.92,0.0,21:03:14
6.92,0.0,21:03:48
6.92,0.0,21:04:20
6.91,-0.14450867,21:04:54
6.91,0.0,21:05:26
6.91,0.0,21:05:59
6.91,0.0,21:06:32
6.91,0.0,21:07:05
6.91,0.0,21:07:38
6.91,0.0,21:08:11
6.91,0.0,21:08:45
6.91,0.0,21:09:18
6.91,0.0,21:09:50
6.91,0.0,21:10:23
7.0,1.3024602,21:10:56
6.92,-1.14285714,21:11:29
6.92,0.0,21:12:02
6.92,0.0,21:12:35
6.92,0.0,21:13:08
6.92,0.0,21:13:41
6.92,0.0,21:14:14
6.92,0.0,21:14:47
6.92,0.0,21:15:20
6.92,0.0,21:15:53
6.92,0.0,21:16:26
6.92,0.0,21:16:58
6.92,0.0,21:17:31
6.92,0.0,21:18:04
6.92,0.0,21:18:37
6.92,0.0,21:19:10
6.92,0.0,21:19:43
6.92,0.0,21:20:16
6.92,0.0,21:20:49
6.92,0.0,21:21:22
6.92,0.0,21:21:55
6.92,0.0,21:22:27
6.92,0.0,21:23:00
6.92,0.0,21:23:34
6.92,0.0,21:24:07
6.92,0.0,21:24:40
6.92,0.0,21:25:13
6.92,0.0,21:25:46
6.92,0.0,21:26:19
6.92,0.0,21:26:52
6.92,0.0,21:27:25
6.91,-0.14450867,21:27:58
6.91,0.0,21:28:31
6.91,0.0,21:29:04
6.91,0.0,21:29:37
6.91,0.0,21:30:10
6.91,0.0,21:30:43
6.91,0.0,21:31:15
6.91,0.0,21:31:49
7.05,2.0260492,21:32:22
7.05,0.0,21:32:54
7.05,0.0,21:33:27
7.05,0.0,21:34:00
7.05,0.0,21:34:33
7.05,0.0,21:35:05
7.05,0.0,21:35:38
7.05,0.0,21:36:11
7.05,0.0,21:36:44
7.05,0.0,21:37:17
7.05,0.0,21:37:50
7.05,0.0,21:38:22
7.05,0.0,21:38:56
7.05,0.0,21:39:28
7.05,0.0,21:40:01
7.05,0.0,21:40:34
7.05,0.0,21:41:07
7.05,0.0,21:41:40
7.05,0.0,21:42:13
7.05,0.0,21:42:46
7.05,0.0,21:43:19
7.05,0.0,21:43:52
7.05,0.0,21:44:25
7.05,0.0,21:44:58
7.05,0.0,21:45:30
7.05,0.0,21:46:03
7.05,0.0,21:46:36
7.05,0.0,21:47:09
7.01,-0.56737589,21:47:42
7.01,0.0,21:48:15
7.01,0.0,21:48:48
7.01,0.0,21:49:21
7.01,0.0,21:49:53
7.01,0.0,21:50:26
7.01,0.0,21:50:59
7.01,0.0,21:51:32
7.01,0.0,21:52:05
7.01,0.0,21:52:39
6.92,-1.28388017,21:53:11
6.92,0.0,21:53:45
7.01,1.30057803,21:54:18
7.01,0.0,21:54:50
7.01,0.0,21:55:23
7.01,0.0,21:55:56
7.01,0.0,21:56:29
7.01,0.0,21:57:02
6.91,-1.42653352,21:57:35
6.91,0.0,21:58:08
6.91,0.0,21:58:41
6.91,0.0,21:59:14
6.91,0.0,21:59:48
6.91,0.0,22:00:20
6.91,0.0,22:00:53
6.91,0.0,22:01:29
6.91,0.0,22:02:01
6.91,0.0,22:02:35
6.91,0.0,22:03:07
6.91,0.0,22:03:40
6.91,0.0,22:04:13
6.91,0.0,22:04:46
6.91,0.0,22:05:19
6.91,0.0,22:05:52
6.91,0.0,22:06:25
6.91,0.0,22:06:58
6.91,0.0,22:07:30
6.91,0.0,22:08:03
6.91,0.0,22:08:36
6.91,0.0,22:09:09
6.91,0.0,22:09:42
6.91,0.0,22:10:51
6.91,0.0,22:11:24
6.91,0.0,22:11:59
6.91,0.0,22:12:33
6.91,0.0,22:13:06
6.91,0.0,22:13:38
6.91,0.0,22:14:11
6.91,0.0,22:14:45
6.91,0.0,22:15:18
6.91,0.0,22:15:51
6.91,0.0,22:16:24
6.91,0.0,22:16:57
6.91,0.0,22:17:29
6.91,0.0,22:18:02
6.91,0.0,22:18:35
6.91,0.0,22:19:08
6.91,0.0,22:19:41
6.91,0.0,22:20:14
6.91,0.0,22:20:47
6.91,0.0,22:21:20
6.91,0.0,22:21:53
6.91,0.0,22:22:26
6.91,0.0,22:22:59
6.91,0.0,22:23:32
6.91,0.0,22:24:05
6.91,0.0,22:24:38
6.91,0.0,22:25:11
6.91,0.0,22:25:44
6.91,0.0,22:26:17
6.91,0.0,22:26:49
6.91,0.0,22:27:22
6.91,0.0,22:27:55
6.99,1.1577424,22:28:28
6.99,0.0,22:29:01
6.99,0.0,22:29:34
6.99,0.0,22:30:06
6.99,0.0,22:30:39
6.99,0.0,22:31:12
6.99,0.0,22:31:46
6.99,0.0,22:32:19
6.99,0.0,22:32:52
6.99,0.0,22:33:25
6.99,0.0,22:33:58
6.99,0.0,22:34:31
6.99,0.0,22:35:04
6.99,0.0,22:35:37
6.99,0.0,22:36:10
6.99,0.0,22:36:44
6.99,0.0,22:37:17
6.99,0.0,22:37:51
6.99,0.0,22:38:24
6.99,0.0,22:38:57
6.99,0.0,22:39:31
6.99,0.0,22:40:04
6.99,0.0,22:40:37
6.99,0.0,22:41:11
6.99,0.0,22:41:44
6.99,0.0,22:42:18
6.99,0.0,22:42:51
6.99,0.0,22:43:25
6.99,0.0,22:43:57
6.99,0.0,22:44:31
6.99,0.0,22:45:04
6.99,0.0,22:45:38
6.99,0.0,22:46:11
6.99,0.0,22:46:45
6.96,-0.42918455,22:47:18
6.96,0.0,22:47:52
6.96,0.0,22:48:24
6.96,0.0,22:48:57
6.96,0.0,22:49:31
6.96,0.0,22:50:05
6.96,0.0,22:50:38
6.96,0.0,22:51:11
6.96,0.0,22:51:45
6.96,0.0,22:52:18
6.96,0.0,22:52:51
6.96,0.0,22:53:25
6.96,0.0,22:53:59
6.98,0.28735632,22:54:32
6.98,0.0,22:55:05
6.98,0.0,22:55:38
6.98,0.0,22:56:12
6.98,0.0,22:56:45
6.98,0.0,22:57:19
6.98,0.0,22:57:52
6.98,0.0,22:58:25
6.98,0.0,22:58:58
6.99,0.14326648,22:59:32
6.99,0.0,23:00:04
6.99,0.0,23:00:37
6.99,0.0,23:01:11
6.96,-0.42918455,23:01:44
6.96,0.0,23:02:17
6.96,0.0,23:02:51
6.96,0.0,23:03:24
6.96,0.0,23:03:57
6.96,0.0,23:04:31
6.96,0.0,23:05:04
6.96,0.0,23:05:37
6.96,0.0,23:06:10
6.96,0.0,23:06:44
6.96,0.0,23:07:17
6.96,0.0,23:07:50
6.96,0.0,23:08:24
6.96,0.0,23:08:57
6.96,0.0,23:09:30
6.96,0.0,23:10:04
6.96,0.0,23:10:37
6.96,0.0,23:11:10
6.96,0.0,23:11:43
6.96,0.0,23:12:17
6.96,0.0,23:12:51
6.96,0.0,23:13:26
6.96,0.0,23:13:59
6.96,0.0,23:14:33
7.01,0.7183908,23:15:06
7.01,0.0,23:15:41
6.92,-1.28388017,23:16:15
6.92,0.0,23:16:48
6.92,0.0,23:17:21
6.92,0.0,23:17:55
6.92,0.0,23:18:28
6.92,0.0,23:19:02
6.92,0.0,23:19:36
6.92,0.0,23:20:09
6.92,0.0,23:20:43
6.92,0.0,23:21:17
6.92,0.0,23:21:50
6.92,0.0,23:22:24
6.92,0.0,23:22:57
6.92,0.0,23:23:31
6.92,0.0,23:24:05
6.92,0.0,23:24:38
6.92,0.0,23:25:12
7.01,1.30057803,23:25:46
7.01,0.0,23:26:19
7.01,0.0,23:26:52
7.01,0.0,23:27:26
7.01,0.0,23:27:59
7.01,0.0,23:28:33
7.01,0.0,23:29:06
7.01,0.0,23:29:40
7.01,0.0,23:30:13
7.01,0.0,23:30:47
7.01,0.0,23:31:20
7.01,0.0,23:31:53
6.95,-0.85592011,23:32:26
6.95,0.0,23:33:00
6.95,0.0,23:33:33
6.95,0.0,23:34:07
6.95,0.0,23:34:40
6.95,0.0,23:35:14
6.95,0.0,23:35:47
6.91,-0.57553957,23:36:20
6.91,0.0,23:36:54
6.91,0.0,23:37:27
6.91,0.0,23:38:00
6.93,0.2894356,23:38:34
6.93,0.0,23:39:07
6.93,0.0,23:39:41
6.93,0.0,23:40:14
6.93,0.0,23:40:48
6.93,0.0,23:41:21
6.93,0.0,23:41:54
6.93,0.0,23:42:27
6.93,0.0,23:43:00
6.93,0.0,23:43:34
6.93,0.0,23:44:07
6.93,0.0,23:44:40
6.93,0.0,23:45:14
6.93,0.0,23:45:47
6.93,0.0,23:46:20
6.93,0.0,23:46:54
6.93,0.0,23:47:27
6.93,0.0,23:48:01
6.93,0.0,23:48:34
6.93,0.0,23:49:07
6.93,0.0,23:49:40
6.93,0.0,23:50:14
6.91,-0.28860029,23:50:47
6.99,1.1577424,23:51:21
6.99,0.0,23:51:54
6.99,0.0,23:52:27
6.99,0.0,23:53:00
6.99,0.0,23:53:34
6.99,0.0,23:54:07
6.99,0.0,23:54:40
6.99,0.0,23:55:13
6.99,0.0,23:55:47
6.99,0.0,23:56:20
6.99,0.0,23:56:54
6.99,0.0,23:57:27
6.99,0.0,23:58:01
6.99,0.0,23:58:34
6.99,0.0,23:59:07
6.99,0.0,23:59:41
6.99,0.0,00:00:14
6.99,0.0,00:00:47
6.99,0.0,00:01:21
6.99,0.0,00:01:53
6.99,0.0,00:02:26
6.99,0.0,00:03:00
6.99,0.0,00:03:33
6.99,0.0,00:04:07
6.99,0.0,00:04:40
6.99,0.0,00:05:14
6.99,0.0,00:05:47
6.99,0.0,00:06:20
6.99,0.0,00:06:54
6.99,0.0,00:07:26
6.99,0.0,00:08:00
6.99,0.0,00:08:34
6.99,0.0,00:09:07
6.99,0.0,00:09:40
6.99,0.0,00:10:14
6.91,-1.14449213,00:10:47
6.91,0.0,00:11:20
6.91,0.0,00:11:52
6.91,0.0,00:12:26
6.91,0.0,00:12:59
6.91,0.0,00:13:33
6.91,0.0,00:14:07
6.91,0.0,00:14:40
6.91,0.0,00:15:13
6.91,0.0,00:15:47
6.91,0.0,00:16:20
6.91,0.0,00:16:54
6.91,0.0,00:17:27
6.91,0.0,00:18:01
6.91,0.0,00:18:34
6.91,0.0,00:19:08
6.91,0.0,00:19:41
6.91,0.0,00:20:14
6.91,0.0,00:20:48
6.91,0.0,00:21:21
6.91,0.0,00:21:55
6.91,0.0,00:22:27
6.91,0.0,00:23:01
6.91,0.0,00:24:11
6.91,0.0,00:24:44
6.91,0.0,00:25:18
6.91,0.0,00:25:52
6.91,0.0,00:26:25
6.91,0.0,00:26:59
6.91,0.0,00:27:32
6.91,0.0,00:28:05
6.91,0.0,00:28:39
6.99,1.1577424,00:29:13
6.99,0.0,00:29:46
6.99,0.0,00:30:20
6.99,0.0,00:30:53
6.99,0.0,00:31:26
6.99,0.0,00:32:00
6.99,0.0,00:32:33
6.99,0.0,00:33:06
6.99,0.0,00:33:40
6.99,0.0,00:34:13
6.99,0.0,00:34:47
6.99,0.0,00:35:20
6.99,0.0,00:35:54
6.99,0.0,00:36:27
6.99,0.0,00:37:01
6.99,0.0,00:37:34
6.99,0.0,00:38:08
6.99,0.0,00:38:41
6.99,0.0,00:39:15
6.99,0.0,00:39:48
6.99,0.0,00:40:21
6.99,0.0,00:40:54
6.99,0.0,00:41:27
6.99,0.0,00:42:00
6.99,0.0,00:42:33
6.99,0.0,00:43:06
6.99,0.0,00:43:39
6.99,0.0,00:44:12
6.99,0.0,00:44:46
6.99,0.0,00:45:19
6.99,0.0,00:45:53
6.99,0.0,00:46:26
6.99,0.0,00:47:00
6.99,0.0,00:47:33
6.99,0.0,00:48:06
6.99,0.0,00:48:39
6.99,0.0,00:49:12
6.99,0.0,00:49:45
6.99,0.0,00:50:19
6.93,-0.8583691,00:50:52
6.93,0.0,00:51:26
6.93,0.0,00:51:59
6.93,0.0,00:52:32
6.93,0.0,00:53:06
6.93,0.0,00:53:39
6.93,0.0,00:54:12
6.93,0.0,00:54:45
6.93,0.0,00:55:18
6.93,0.0,00:55:51
6.93,0.0,00:56:24
6.93,0.0,00:56:57
6.93,0.0,00:57:31
6.93,0.0,00:58:04
6.93,0.0,00:58:37
6.93,0.0,00:59:10
6.93,0.0,00:59:43
6.93,0.0,01:00:17
6.93,0.0,01:00:50
6.93,0.0,01:01:23
6.93,0.0,01:01:57
6.93,0.0,01:02:30
6.93,0.0,01:03:03
6.93,0.0,01:03:36
6.93,0.0,01:04:10
6.93,0.0,01:04:43
6.93,0.0,01:05:16
6.93,0.0,01:05:49
6.93,0.0,01:06:22
6.93,0.0,01:06:55
6.93,0.0,01:07:29
6.93,0.0,01:08:02
6.93,0.0,01:08:35
6.93,0.0,01:09:08
6.93,0.0,01:09:42
6.93,0.0,01:10:15
6.93,0.0,01:10:48
6.93,0.0,01:11:22
6.93,0.0,01:11:55
6.93,0.0,01:12:28
6.93,0.0,01:13:01
6.93,0.0,01:13:34
6.93,0.0,01:14:07
6.93,0.0,01:14:41
6.93,0.0,01:15:14
6.93,0.0,01:15:47
6.93,0.0,01:16:21
6.93,0.0,01:16:54
6.93,0.0,01:17:28
6.93,0.0,01:18:01
6.93,0.0,01:18:34
6.93,0.0,01:19:08
6.93,0.0,01:19:40
6.93,0.0,01:20:14
6.93,0.0,01:20:47
6.93,0.0,01:21:21
6.93,0.0,01:21:54
6.93,0.0,01:22:27
6.93,0.0,01:23:00
6.93,0.0,01:23:33
6.99,0.86580087,01:24:07
6.99,0.0,01:24:40
6.99,0.0,01:25:14
6.99,0.0,01:25:47
6.99,0.0,01:26:20
6.99,0.0,01:26:54
6.99,0.0,01:27:26
6.99,0.0,01:28:00
6.99,0.0,01:28:33
6.99,0.0,01:29:06
6.99,0.0,01:29:39
6.99,0.0,01:30:11
6.99,0.0,01:30:45
6.99,0.0,01:31:18
6.99,0.0,01:31:51
6.99,0.0,01:32:24
6.99,0.0,01:32:57
6.99,0.0,01:33:30
6.99,0.0,01:34:04
6.99,0.0,01:34:36
6.99,0.0,01:35:10
6.99,0.0,01:35:43
6.99,0.0,01:36:17
6.99,0.0,01:36:49
6.99,0.0,01:37:23
6.99,0.0,01:37:56
6.99,0.0,01:38:30
6.99,0.0,01:39:03
6.99,0.0,01:39:36
6.99,0.0,01:40:09
6.99,0.0,01:40:43
6.99,0.0,01:41:15
6.99,0.0,01:41:48
6.99,0.0,01:42:22
6.99,0.0,01:42:55
6.99,0.0,01:43:29
6.99,0.0,01:44:02
7.0,0.14306152,01:44:35
7.0,0.0,01:45:09
7.0,0.0,01:45:42
7.0,0.0,01:46:15
7.0,0.0,01:46:48
7.0,0.0,01:47:21
7.0,0.0,01:47:55
7.0,0.0,01:48:28
7.0,0.0,01:49:01
7.0,0.0,01:49:35
7.0,0.0,01:50:08
7.0,0.0,01:50:42
7.0,0.0,01:51:15
7.0,0.0,01:51:48
7.0,0.0,01:52:22
7.0,0.0,01:52:55
7.0,0.0,01:53:29
7.0,0.0,01:54:01
7.0,0.0,01:54:35
7.0,0.0,01:55:08
7.0,0.0,01:55:41
7.0,0.0,01:56:15
7.0,0.0,01:56:48
7.0,0.0,01:57:21
7.0,0.0,01:57:54
7.0,0.0,01:58:28
7.0,0.0,01:59:01
7.0,0.0,01:59:34
7.0,0.0,02:00:07
7.0,0.0,02:00:40
7.0,0.0,02:01:14
7.0,0.0,02:01:47
7.0,0.0,02:02:21
7.0,0.0,02:02:54
7.0,0.0,02:03:28
7.0,0.0,02:04:01
7.0,0.0,02:04:34
7.0,0.0,02:05:07
7.0,0.0,02:05:40
7.0,0.0,02:06:14
7.0,0.0,02:06:47
7.0,0.0,02:07:21
7.0,0.0,02:07:54
7.0,0.0,02:08:27
7.0,0.0,02:09:00
7.0,0.0,02:09:34
7.0,0.0,02:10:07
7.0,0.0,02:10:40
6.92,-1.14285714,02:11:14
6.92,0.0,02:11:47
6.92,0.0,02:12:20
6.91,-0.14450867,02:12:54
6.91,0.0,02:13:27
6.91,0.0,02:14:00
6.91,0.0,02:14:33
6.91,0.0,02:15:06
6.91,0.0,02:15:39
6.91,0.0,02:16:12
6.91,0.0,02:16:46
6.91,0.0,02:17:19
6.91,0.0,02:17:53
6.91,0.0,02:18:25
6.91,0.0,02:18:59
6.91,0.0,02:19:32
6.91,0.0,02:20:05
6.91,0.0,02:20:39
6.91,0.0,02:21:12
6.91,0.0,02:21:46
6.91,0.0,02:22:19
6.91,0.0,02:22:53
6.91,0.0,02:23:26
6.9,-0.1447178,02:23:59
6.9,0.0,02:24:34
6.9,0.0,02:25:07
6.9,0.0,02:25:40
6.9,0.0,02:26:14
6.9,0.0,02:26:47
6.9,0.0,02:27:21
6.9,0.0,02:27:53
6.9,0.0,02:28:26
6.9,0.0,02:29:00
6.9,0.0,02:29:32
6.9,0.0,02:30:06
6.9,0.0,02:30:39
6.9,0.0,02:31:13
6.9,0.0,02:31:47
6.9,0.0,02:32:20
6.9,0.0,02:32:54
6.9,0.0,02:33:27
6.9,0.0,02:34:00
6.9,0.0,02:34:33
6.9,0.0,02:35:06
6.9,0.0,02:35:40
6.9,0.0,02:36:13
6.9,0.0,02:37:23
6.9,0.0,02:37:57
6.9,0.0,02:38:30
6.9,0.0,02:39:04
6.9,0.0,02:39:38
6.9,0.0,02:40:11
6.9,0.0,02:40:44
6.9,0.0,02:41:18
6.9,0.0,02:41:52
6.9,0.0,02:42:25
6.9,0.0,02:42:58
6.9,0.0,02:43:31
6.9,0.0,02:44:04
6.9,0.0,02:44:38
6.9,0.0,02:45:12
6.9,0.0,02:45:45
6.9,0.0,02:46:19
6.9,0.0,02:46:53
6.9,0.0,02:47:26
6.9,0.0,02:48:00
6.9,0.0,02:48:34
6.9,0.0,02:49:07
6.9,0.0,02:49:40
6.9,0.0,02:50:13
6.9,0.0,02:50:47
6.9,0.0,02:51:21
6.9,0.0,02:51:54
6.9,0.0,02:52:27
6.9,0.0,02:53:00
6.9,0.0,02:53:33
6.9,0.0,02:54:07
