bat_mxn,Porcentage,Time
7.07,0.0,15:27:27
7.07,0.0,15:28:00
6.97,-1.41442716,15:28:32
6.97,0.0,15:29:05
6.97,0.0,15:29:39
6.97,0.0,15:30:12
6.97,0.0,15:30:45
6.97,0.0,15:31:18
6.97,0.0,15:31:51
6.97,0.0,15:32:24
6.97,0.0,15:32:56
6.97,0.0,15:33:29
6.97,0.0,15:34:03
6.97,0.0,15:34:36
6.97,0.0,15:35:09
6.97,0.0,15:35:42
6.97,0.0,15:36:15
6.97,0.0,15:36:48
6.97,0.0,15:37:21
6.97,0.0,15:37:54
6.97,0.0,15:38:27
6.97,0.0,15:39:00
6.97,0.0,15:39:33
6.97,0.0,15:40:06
6.97,0.0,15:40:40
6.97,0.0,15:41:12
6.97,0.0,15:41:45
7.07,1.43472023,15:42:19
7.07,0.0,15:42:52
7.07,0.0,15:43:24
7.07,0.0,15:43:58
7.07,0.0,15:44:30
7.07,0.0,15:45:03
7.07,0.0,15:45:36
7.07,0.0,15:46:10
7.07,0.0,15:46:42
7.07,0.0,15:47:15
7.07,0.0,15:47:48
7.07,0.0,15:48:21
7.07,0.0,15:48:54
6.97,-1.41442716,15:49:27
6.97,0.0,15:50:00
6.97,0.0,15:50:34
6.97,0.0,15:51:06
6.97,0.0,15:51:40
6.97,0.0,15:52:13
6.97,0.0,15:52:46
6.97,0.0,15:53:20
6.96,-0.14347202,15:53:53
6.96,0.0,15:54:26
6.96,0.0,15:54:59
6.96,0.0,15:55:32
6.96,0.0,15:56:05
6.96,0.0,15:56:38
6.96,0.0,15:57:11
6.96,0.0,15:57:44
6.96,0.0,15:58:17
6.96,0.0,15:58:50
6.96,0.0,15:59:23
6.96,0.0,15:59:55
6.96,0.0,16:00:28
6.96,0.0,16:01:01
6.96,0.0,16:01:34
6.96,0.0,16:02:06
6.96,0.0,16:02:40
6.96,0.0,16:03:13
6.96,0.0,16:03:46
6.96,0.0,16:04:19
6.96,0.0,16:04:52
6.96,0.0,16:05:24
6.96,0.0,16:05:57
6.96,0.0,16:06:30
6.96,0.0,16:07:03
6.96,0.0,16:07:37
6.96,0.0,16:08:10
6.96,0.0,16:09:19
6.96,0.0,16:09:52
6.96,0.0,16:10:25
6.96,0.0,16:10:57
6.96,0.0,16:11:30
6.96,0.0,16:12:03
6.96,0.0,16:12:36
6.96,0.0,16:13:10
6.96,0.0,16:13:42
6.96,0.0,16:14:15
6.96,0.0,16:14:48
6.96,0.0,16:15:21
6.96,0.0,16:15:54
7.07,1.58045977,16:16:27
7.07,0.0,16:17:00
7.07,0.0,16:17:33
7.07,0.0,16:18:06
7.07,0.0,16:18:39
7.07,0.0,16:19:12
7.07,0.0,16:19:45
7.07,0.0,16:20:18
7.07,0.0,16:20:51
7.07,0.0,16:21:23
7.07,0.0,16:21:57
7.07,0.0,16:22:30
7.07,0.0,16:23:03
7.07,0.0,16:23:36
7.07,0.0,16:24:10
7.07,0.0,16:24:43
7.07,0.0,16:25:16
7.07,0.0,16:25:49
7.07,0.0,16:26:22
7.07,0.0,16:26:55
6.97,-1.41442716,16:27:28
6.97,0.0,16:28:01
6.97,0.0,16:28:34
6.97,0.0,16:29:07
6.97,0.0,16:29:40
6.97,0.0,16:30:13
6.97,0.0,16:30:46
6.97,0.0,16:31:19
6.97,0.0,16:31:52
6.97,0.0,16:32:25
6.97,0.0,16:32:58
6.97,0.0,16:33:31
6.97,0.0,16:34:04
6.97,0.0,16:34:37
6.97,0.0,16:35:10
6.97,0.0,16:35:42
6.97,0.0,16:36:15
6.97,0.0,16:36:49
6.97,0.0,16:37:22
6.97,0.0,16:37:54
6.97,0.0,16:38:27
6.97,0.0,16:39:00
6.97,0.0,16:39:34
6.97,0.0,16:40:07
6.97,0.0,16:40:40
6.97,0.0,16:41:13
6.97,0.0,16:41:46
6.97,0.0,16:42:18
6.97,0.0,16:42:51
6.97,0.0,16:43:24
6.97,0.0,16:43:57
6.97,0.0,16:44:30
6.97,0.0,16:45:03
6.97,0.0,16:45:36
6.97,0.0,16:46:08
6.97,0.0,16:46:42
6.97,0.0,16:47:15
6.97,0.0,16:47:48
6.97,0.0,16:48:21
6.97,0.0,16:48:54
7.1,1.8651363,16:49:27
7.1,0.0,16:50:00
7.1,0.0,16:50:33
7.1,0.0,16:51:06
7.1,0.0,16:51:40
7.1,0.0,16:52:12
7.1,0.0,16:52:45
7.1,0.0,16:53:18
7.1,0.0,16:53:51
7.1,0.0,16:54:24
7.1,0.0,16:54:57
7.1,0.0,16:55:30
7.1,0.0,16:56:03
7.1,0.0,16:56:36
7.1,0.0,16:57:09
7.0,-1.4084507,16:57:42
7.0,0.0,16:58:15
7.0,0.0,16:58:49
7.0,0.0,16:59:22
7.0,0.0,16:59:55
7.0,0.0,17:00:28
7.1,1.42857143,17:01:01
7.1,0.0,17:01:34
7.1,0.0,17:02:08
7.1,0.0,17:02:41
7.1,0.0,17:03:14
7.1,0.0,17:03:47
7.1,0.0,17:04:20
7.1,0.0,17:04:53
7.1,0.0,17:05:26
7.1,0.0,17:06:01
7.1,0.0,17:06:34
7.1,0.0,17:07:06
7.1,0.0,17:07:39
7.07,-0.42253521,17:08:13
7.07,0.0,17:08:47
7.07,0.0,17:09:20
7.07,0.0,17:09:53
7.07,0.0,17:10:26
7.07,0.0,17:10:59
7.07,0.0,17:11:32
7.07,0.0,17:12:06
7.07,0.0,17:12:39
7.1,0.42432815,17:13:12
7.1,0.0,17:13:45
7.1,0.0,17:14:18
7.1,0.0,17:14:50
7.1,0.0,17:15:23
7.1,0.0,17:15:57
7.1,0.0,17:16:30
7.1,0.0,17:17:04
7.1,0.0,17:17:37
7.1,0.0,17:18:09
7.1,0.0,17:18:42
7.1,0.0,17:19:16
7.1,0.0,17:19:49
7.1,0.0,17:20:22
7.1,0.0,17:20:55
7.1,0.0,17:21:27
7.1,0.0,17:22:00
7.1,0.0,17:22:33
7.1,0.0,17:23:07
7.1,0.0,17:23:40
7.1,0.0,17:24:13
7.1,0.0,17:24:46
7.1,0.0,17:25:19
7.1,0.0,17:25:52
7.1,0.0,17:26:25
7.1,0.0,17:26:59
7.1,0.0,17:27:32
7.1,0.0,17:28:05
7.1,0.0,17:28:39
7.1,0.0,17:29:12
7.1,0.0,17:29:46
7.1,0.0,17:30:19
7.1,0.0,17:30:52
7.1,0.0,17:31:25
7.1,0.0,17:31:58
7.1,0.0,17:32:31
7.03,-0.98591549,17:33:04
7.03,0.0,17:33:38
7.03,0.0,17:34:11
7.03,0.0,17:34:45
7.03,0.0,17:35:17
6.93,-1.42247511,17:35:50
6.93,0.0,17:36:23
6.93,0.0,17:36:56
7.1,2.45310245,17:37:29
7.1,0.0,17:38:02
7.1,0.0,17:38:35
7.1,0.0,17:39:07
7.1,0.0,17:39:40
7.1,0.0,17:40:13
7.1,0.0,17:40:45
7.1,0.0,17:41:19
7.1,0.0,17:41:52
7.1,0.0,17:42:25
7.1,0.0,17:42:58
7.1,0.0,17:43:31
7.1,0.0,17:44:04
7.1,0.0,17:44:37
6.98,-1.69014085,17:45:10
7.1,1.71919771,17:45:43
7.1,0.0,17:46:15
7.1,0.0,17:46:49
7.1,0.0,17:47:22
7.1,0.0,17:47:54
7.1,0.0,17:48:27
7.1,0.0,17:49:00
7.1,0.0,17:49:33
7.1,0.0,17:50:06
6.97,-1.83098592,17:50:39
6.97,0.0,17:51:11
6.97,0.0,17:51:44
6.98,0.14347202,17:52:17
6.98,0.0,17:52:50
6.99,0.14326648,17:53:23
7.09,1.43061516,17:53:56
7.09,0.0,17:54:29
7.09,0.0,17:55:02
7.09,0.0,17:55:35
7.1,0.14104372,17:56:08
7.1,0.0,17:56:41
7.1,0.0,17:57:13
7.1,0.0,17:57:47
7.1,0.0,17:58:20
7.1,0.0,17:58:52
7.1,0.0,17:59:25
7.1,0.0,17:59:58
7.1,0.0,18:00:31
7.1,0.0,18:01:04
7.1,0.0,18:01:38
7.1,0.0,18:02:11
7.1,0.0,18:02:43
7.1,0.0,18:03:16
7.1,0.0,18:03:49
7.1,0.0,18:04:22
7.1,0.0,18:04:55
7.1,0.0,18:05:28
7.1,0.0,18:06:01
7.1,0.0,18:06:34
7.1,0.0,18:07:07
7.1,0.0,18:07:40
7.1,0.0,18:08:14
7.1,0.0,18:08:47
7.1,0.0,18:09:20
7.1,0.0,18:09:53
7.1,0.0,18:10:26
7.1,0.0,18:10:59
7.1,0.0,18:11:32
7.1,0.0,18:12:05
7.1,0.0,18:12:39
7.1,0.0,18:13:12
7.1,0.0,18:13:45
7.1,0.0,18:14:18
7.1,0.0,18:14:50
7.01,-1.26760563,18:15:23
7.01,0.0,18:15:56
7.01,0.0,18:16:29
7.01,0.0,18:17:02
7.01,0.0,18:17:35
7.11,1.42653352,18:18:08
7.11,0.0,18:18:41
7.12,0.14064698,18:19:14
7.13,0.14044944,18:19:48
7.13,0.0,18:20:20
7.13,0.0,18:21:29
7.13,0.0,18:22:02
7.13,0.0,18:22:36
7.13,0.0,18:23:09
7.13,0.0,18:23:41
7.04,-1.26227209,18:24:15
7.04,0.0,18:24:48
7.04,0.0,18:25:20
7.13,1.27840909,18:25:53
7.13,0.0,18:26:27
7.13,0.0,18:27:00
7.13,0.0,18:27:33
7.13,0.0,18:28:05
7.13,0.0,18:28:39
7.13,0.0,18:29:12
7.13,0.0,18:29:45
7.13,0.0,18:30:17
7.13,0.0,18:30:50
7.13,0.0,18:31:23
7.13,0.0,18:31:56
7.13,0.0,18:32:29
7.13,0.0,18:33:01
7.13,0.0,18:33:34
7.13,0.0,18:34:08
7.13,0.0,18:34:40
7.13,0.0,18:35:13
7.13,0.0,18:35:46
7.13,0.0,18:36:19
7.13,0.0,18:36:52
7.13,0.0,18:37:25
6.99,-1.96353436,18:37:58
6.99,0.0,18:38:31
6.99,0.0,18:39:03
6.99,0.0,18:39:36
6.99,0.0,18:40:09
6.99,0.0,18:40:42
6.99,0.0,18:41:16
6.99,0.0,18:41:48
6.99,0.0,18:42:21
6.99,0.0,18:42:54
6.99,0.0,18:43:27
7.09,1.43061516,18:44:00
7.09,0.0,18:44:33
7.09,0.0,18:45:07
7.09,0.0,18:45:40
7.09,0.0,18:46:13
7.09,0.0,18:46:46
7.09,0.0,18:47:19
7.09,0.0,18:47:52
7.09,0.0,18:48:25
7.09,0.0,18:48:59
7.09,0.0,18:49:31
7.09,0.0,18:50:05
7.09,0.0,18:50:38
7.09,0.0,18:51:10
7.09,0.0,18:51:43
7.09,0.0,18:52:17
7.09,0.0,18:52:50
7.09,0.0,18:53:23
7.09,0.0,18:53:56
7.09,0.0,18:54:29
7.09,0.0,18:55:02
7.09,0.0,18:55:35
7.09,0.0,18:56:09
7.09,0.0,18:56:42
7.09,0.0,18:57:15
7.09,0.0,18:57:48
7.09,0.0,18:58:20
7.09,0.0,18:58:53
7.09,0.0,18:59:26
7.09,0.0,18:59:58
7.09,0.0,19:00:31
7.09,0.0,19:01:04
7.09,0.0,19:01:38
7.09,0.0,19:02:11
7.09,0.0,19:02:44
7.09,0.0,19:03:17
7.09,0.0,19:03:49
7.09,0.0,19:04:22
7.09,0.0,19:04:55
7.09,0.0,19:05:29
7.09,0.0,19:06:01
7.09,0.0,19:06:35
7.09,0.0,19:07:08
7.09,0.0,19:07:41
7.09,0.0,19:08:14
7.09,0.0,19:08:47
7.09,0.0,19:09:20
7.11,0.28208745,19:09:53
7.11,0.0,19:10:26
7.11,0.0,19:10:58
7.11,0.0,19:11:31
7.11,0.0,19:12:04
7.11,0.0,19:12:37
7.11,0.0,19:13:10
7.11,0.0,19:13:43
7.13,0.28129395,19:14:16
7.13,0.0,19:14:49
7.13,0.0,19:15:22
7.13,0.0,19:15:55
7.13,0.0,19:16:28
7.13,0.0,19:17:01
7.13,0.0,19:17:34
7.13,0.0,19:18:07
7.13,0.0,19:18:40
7.04,-1.26227209,19:19:12
7.04,0.0,19:19:45
7.04,0.0,19:20:18
7.04,0.0,19:20:51
7.03,-0.14204545,19:21:24
7.03,0.0,19:21:57
7.03,0.0,19:22:30
7.03,0.0,19:23:03
7.17,1.99146515,19:23:38
7.17,0.0,19:24:11
7.17,0.0,19:24:43
7.17,0.0,19:25:16
7.17,0.0,19:25:49
7.17,0.0,19:26:22
7.17,0.0,19:26:55
7.17,0.0,19:27:28
7.17,0.0,19:28:01
7.17,0.0,19:28:34
7.17,0.0,19:29:07
7.17,0.0,19:29:40
7.17,0.0,19:30:13
7.03,-1.9525802,19:30:46
7.03,0.0,19:31:19
7.03,0.0,19:31:52
7.03,0.0,19:32:25
7.03,0.0,19:33:00
7.03,0.0,19:33:33
7.03,0.0,19:34:06
7.03,0.0,19:34:39
7.03,0.0,19:35:11
7.03,0.0,19:35:44
7.03,0.0,19:36:17
7.03,0.0,19:36:50
7.03,0.0,19:37:23
7.03,0.0,19:37:55
7.03,0.0,19:38:28
7.03,0.0,19:39:01
7.04,0.14224751,19:39:34
7.04,0.0,19:40:07
7.04,0.0,19:40:41
7.04,0.0,19:41:13
7.03,-0.14204545,19:41:46
7.03,0.0,19:42:19
7.03,0.0,19:42:52
7.03,0.0,19:43:24
7.03,0.0,19:43:58
7.03,0.0,19:44:31
7.03,0.0,19:45:04
7.03,0.0,19:45:37
7.03,0.0,19:46:10
7.04,0.14224751,19:46:43
7.04,0.0,19:47:16
7.04,0.0,19:47:49
7.04,0.0,19:48:21
7.04,0.0,19:48:54
7.04,0.0,19:49:27
7.04,0.0,19:50:00
7.04,0.0,19:50:33
7.04,0.0,19:51:05
7.04,0.0,19:51:39
7.04,0.0,19:52:12
7.04,0.0,19:52:45
7.04,0.0,19:53:18
7.04,0.0,19:53:51
7.04,0.0,19:54:23
7.04,0.0,19:54:56
7.04,0.0,19:55:29
7.04,0.0,19:56:02
7.04,0.0,19:56:35
7.04,0.0,19:57:09
7.04,0.0,19:57:41
7.04,0.0,19:58:14
7.04,0.0,19:58:47
7.04,0.0,19:59:20
7.04,0.0,19:59:54
7.04,0.0,20:00:27
7.04,0.0,20:00:59
7.04,0.0,20:01:32
7.04,0.0,20:02:05
7.04,0.0,20:02:39
7.04,0.0,20:03:12
7.04,0.0,20:03:45
7.04,0.0,20:04:18
7.04,0.0,20:04:50
7.04,0.0,20:05:23
7.04,0.0,20:05:56
7.04,0.0,20:06:29
7.04,0.0,20:07:02
7.04,0.0,20:07:35
7.04,0.0,20:08:08
7.04,0.0,20:08:41
7.04,0.0,20:09:14
7.04,0.0,20:09:47
7.04,0.0,20:10:21
7.04,0.0,20:10:54
7.04,0.0,20:11:27
7.04,0.0,20:12:00
7.04,0.0,20:12:33
7.04,0.0,20:13:06
7.04,0.0,20:13:39
7.04,0.0,20:14:12
7.04,0.0,20:14:46
7.04,0.0,20:15:19
7.04,0.0,20:15:51
7.04,0.0,20:16:24
7.04,0.0,20:16:57
7.04,0.0,20:17:30
7.04,0.0,20:18:03
7.04,0.0,20:18:37
7.04,0.0,20:19:10
7.04,0.0,20:19:43
7.12,1.13636364,20:20:15
7.12,0.0,20:20:49
7.12,0.0,20:21:23
7.12,0.0,20:21:56
7.12,0.0,20:22:29
7.12,0.0,20:23:02
7.12,0.0,20:23:34
7.04,-1.12359551,20:24:08
7.04,0.0,20:24:41
7.04,0.0,20:25:15
7.04,0.0,20:25:48
7.04,0.0,20:26:21
7.04,0.0,20:26:54
7.04,0.0,20:27:27
7.04,0.0,20:28:01
7.04,0.0,20:28:34
7.04,0.0,20:29:08
7.04,0.0,20:29:41
7.04,0.0,20:30:13
7.04,0.0,20:30:47
7.04,0.0,20:31:20
7.12,1.13636364,20:31:53
7.12,0.0,20:32:26
7.12,0.0,20:33:37
7.12,0.0,20:34:11
7.12,0.0,20:34:45
7.12,0.0,20:35:17
7.12,0.0,20:35:50
7.12,0.0,20:36:23
7.12,0.0,20:36:57
7.04,-1.12359551,20:37:30
7.04,0.0,20:38:04
7.04,0.0,20:38:37
7.04,0.0,20:39:10
7.04,0.0,20:39:43
7.04,0.0,20:40:16
7.04,0.0,20:40:49
7.04,0.0,20:41:22
7.04,0.0,20:41:56
7.04,0.0,20:42:29
7.04,0.0,20:43:02
7.04,0.0,20:43:36
7.04,0.0,20:44:09
7.04,0.0,20:44:42
7.04,0.0,20:45:16
7.04,0.0,20:45:49
7.04,0.0,20:46:22
7.04,0.0,20:46:55
7.04,0.0,20:47:28
7.04,0.0,20:48:02
7.13,1.27840909,20:48:36
