bat_mxn,Porcentage,Time
6.66,0.0,01:08:20
6.66,0.0,01:08:53
6.66,0.0,01:09:27
6.66,0.0,01:10:00
6.66,0.0,01:10:34
6.66,0.0,01:11:07
6.66,0.0,01:11:40
6.66,0.0,01:12:13
6.66,0.0,01:12:47
6.66,0.0,01:13:20
6.66,0.0,01:13:53
6.66,0.0,01:14:27
6.66,0.0,01:15:00
6.66,0.0,01:15:33
6.66,0.0,01:16:06
6.66,0.0,01:16:39
6.66,0.0,01:17:13
6.66,0.0,01:17:46
6.66,0.0,01:18:19
6.66,0.0,01:18:53
6.66,0.0,01:19:26
6.66,0.0,01:19:59
6.66,0.0,01:20:32
6.66,0.0,01:21:06
6.66,0.0,01:21:39
6.66,0.0,01:22:12
6.66,0.0,01:22:46
6.66,0.0,01:23:20
6.66,0.0,01:23:52
6.66,0.0,01:24:26
6.66,0.0,01:24:59
6.66,0.0,01:25:32
6.66,0.0,01:26:05
6.66,0.0,01:26:39
6.66,0.0,01:27:11
6.66,0.0,01:27:45
6.66,0.0,01:28:18
6.66,0.0,01:28:51
6.66,0.0,01:29:23
6.66,0.0,01:29:57
6.66,0.0,01:30:30
6.66,0.0,01:31:03
6.66,0.0,01:31:37
6.66,0.0,01:32:10
6.66,0.0,01:32:43
6.66,0.0,01:33:16
6.66,0.0,01:33:49
6.66,0.0,01:34:22
6.66,0.0,01:34:55
6.66,0.0,01:35:28
6.66,0.0,01:36:01
6.66,0.0,01:36:33
6.66,0.0,01:37:07
6.66,0.0,01:37:40
6.66,0.0,01:38:13
6.66,0.0,01:38:46
6.66,0.0,01:39:20
6.66,0.0,01:39:53
6.66,0.0,01:40:26
6.66,0.0,01:41:00
6.66,0.0,01:41:33
6.66,0.0,01:42:06
6.66,0.0,01:42:40
6.66,0.0,01:43:13
6.66,0.0,01:43:47
6.66,0.0,01:44:21
6.66,0.0,01:44:54
6.66,0.0,01:45:28
6.66,0.0,01:46:01
6.66,0.0,01:46:34
6.66,0.0,01:47:07
6.66,0.0,01:47:41
6.66,0.0,01:48:14
6.66,0.0,01:48:48
6.66,0.0,01:49:21
6.66,0.0,01:49:54
6.66,0.0,01:50:27
6.66,0.0,01:51:01
6.66,0.0,01:51:35
6.66,0.0,01:52:08
6.66,0.0,01:52:41
6.77,1.65165165,01:53:14
6.77,0.0,01:53:47
6.77,0.0,01:54:21
6.77,0.0,01:54:54
6.77,0.0,01:55:27
6.77,0.0,01:56:01
6.77,0.0,01:56:34
6.77,0.0,01:57:06
6.77,0.0,01:57:40
6.77,0.0,01:58:13
6.77,0.0,01:58:46
6.77,0.0,01:59:19
6.66,-1.62481536,01:59:54
6.66,0.0,02:00:27
6.66,0.0,02:01:01
6.66,0.0,02:01:34
6.66,0.0,02:02:08
6.66,0.0,02:02:41
6.66,0.0,02:03:15
6.66,0.0,02:03:48
6.66,0.0,02:04:21
6.66,0.0,02:04:54
6.66,0.0,02:05:28
6.66,0.0,02:06:01
6.66,0.0,02:06:34
6.78,1.8018018,02:07:08
6.78,0.0,02:07:42
6.78,0.0,02:08:15
6.78,0.0,02:08:48
6.78,0.0,02:09:22
6.78,0.0,02:09:55
6.78,0.0,02:10:28
6.78,0.0,02:11:02
6.78,0.0,02:11:34
6.78,0.0,02:12:08
6.78,0.0,02:12:41
6.78,0.0,02:13:15
6.78,0.0,02:14:25
6.78,0.0,02:14:59
6.78,0.0,02:15:32
6.78,0.0,02:16:05
6.78,0.0,02:16:38
6.78,0.0,02:17:12
6.78,0.0,02:17:45
6.78,0.0,02:18:18
6.78,0.0,02:18:51
6.78,0.0,02:19:24
6.78,0.0,02:19:57
6.78,0.0,02:20:31
6.78,0.0,02:21:04
6.78,0.0,02:21:37
6.78,0.0,02:22:11
6.78,0.0,02:22:44
6.78,0.0,02:23:17
6.78,0.0,02:23:51
6.78,0.0,02:24:24
6.78,0.0,02:24:58
6.78,0.0,02:25:31
6.78,0.0,02:26:04
6.78,0.0,02:26:37
6.78,0.0,02:27:10
6.78,0.0,02:27:44
6.78,0.0,02:28:17
6.78,0.0,02:28:50
6.78,0.0,02:29:24
6.78,0.0,02:29:57
6.78,0.0,02:30:30
6.78,0.0,02:31:04
6.78,0.0,02:31:37
6.78,0.0,02:32:10
6.78,0.0,02:32:43
6.78,0.0,02:33:17
6.78,0.0,02:33:50
6.78,0.0,02:34:23
6.78,0.0,02:34:56
6.78,0.0,02:35:30
6.78,0.0,02:36:03
6.78,0.0,02:36:37
6.78,0.0,02:37:10
6.78,0.0,02:37:42
6.78,0.0,02:38:16
6.78,0.0,02:38:49
6.78,0.0,02:39:22
6.78,0.0,02:39:56
6.78,0.0,02:40:29
6.78,0.0,02:41:03
6.78,0.0,02:41:36
6.78,0.0,02:42:09
6.78,0.0,02:42:42
6.78,0.0,02:43:16
6.78,0.0,02:43:49
6.78,0.0,02:44:22
6.78,0.0,02:44:55
6.78,0.0,02:45:29
6.78,0.0,02:46:02
6.78,0.0,02:46:36
6.78,0.0,02:47:09
6.78,0.0,02:47:42
6.78,0.0,02:48:15
6.78,0.0,02:48:49
6.78,0.0,02:49:22
6.78,0.0,02:49:55
6.78,0.0,02:50:29
6.78,0.0,02:51:02
6.78,0.0,02:51:35
6.78,0.0,02:52:08
6.78,0.0,02:52:42
6.78,0.0,02:53:15
6.78,0.0,02:53:48
6.78,0.0,02:54:21
6.78,0.0,02:54:54
6.78,0.0,02:55:27
6.78,0.0,02:56:01
6.78,0.0,02:56:34
6.78,0.0,02:57:07
6.78,0.0,02:57:40
6.78,0.0,02:58:14
6.78,0.0,02:58:47
6.78,0.0,02:59:20
6.78,0.0,02:59:53
6.78,0.0,03:00:26
6.78,0.0,03:00:59
6.78,0.0,03:01:32
6.78,0.0,03:02:05
6.78,0.0,03:02:39
6.78,0.0,03:03:12
6.78,0.0,03:03:46
6.78,0.0,03:04:19
6.78,0.0,03:04:53
6.78,0.0,03:05:26
6.78,0.0,03:05:58
6.78,0.0,03:06:31
6.78,0.0,03:07:05
6.78,0.0,03:07:38
6.78,0.0,03:08:11
6.78,0.0,03:08:44
6.78,0.0,03:09:17
6.78,0.0,03:09:50
6.78,0.0,03:10:23
6.78,0.0,03:10:57
6.78,0.0,03:11:30
6.78,0.0,03:12:04
6.78,0.0,03:12:37
6.78,0.0,03:13:10
6.78,0.0,03:13:44
6.78,0.0,03:14:17
6.78,0.0,03:14:50
6.78,0.0,03:15:24
6.78,0.0,03:15:57
6.78,0.0,03:16:29
6.78,0.0,03:17:02
6.78,0.0,03:17:35
6.78,0.0,03:18:09
6.78,0.0,03:18:42
6.78,0.0,03:19:15
6.78,0.0,03:19:49
6.78,0.0,03:20:22
6.78,0.0,03:20:55
6.78,0.0,03:21:27
6.78,0.0,03:22:01
6.78,0.0,03:22:34
6.78,0.0,03:23:07
6.78,0.0,03:23:40
6.78,0.0,03:24:14
6.79,0.14749263,03:24:47
6.79,0.0,03:25:20
6.79,0.0,03:25:54
6.79,0.0,03:26:27
6.79,0.0,03:27:00
6.79,0.0,03:27:33
6.79,0.0,03:28:07
6.79,0.0,03:28:40
6.79,0.0,03:29:13
6.79,0.0,03:29:46
6.79,0.0,03:30:19
6.79,0.0,03:30:52
6.79,0.0,03:31:25
6.79,0.0,03:31:59
6.79,0.0,03:32:32
6.79,0.0,03:33:05
6.79,0.0,03:33:39
6.79,0.0,03:34:11
6.79,0.0,03:34:45
6.79,0.0,03:35:18
6.79,0.0,03:35:52
6.79,0.0,03:36:25
6.79,0.0,03:36:59
6.79,0.0,03:37:32
6.79,0.0,03:38:06
6.79,0.0,03:38:39
6.79,0.0,03:39:12
6.79,0.0,03:39:46
6.79,0.0,03:40:19
6.79,0.0,03:40:51
6.79,0.0,03:41:24
6.79,0.0,03:41:57
6.79,0.0,03:42:31
6.79,0.0,03:43:04
6.79,0.0,03:43:37
6.79,0.0,03:44:10
6.79,0.0,03:44:43
6.79,0.0,03:45:16
6.79,0.0,03:45:49
6.79,0.0,03:46:23
6.79,0.0,03:46:56
6.79,0.0,03:47:30
6.79,0.0,03:48:03
6.79,0.0,03:48:35
6.79,0.0,03:49:08
6.79,0.0,03:49:42
6.79,0.0,03:50:15
6.79,0.0,03:50:49
6.79,0.0,03:51:23
6.79,0.0,03:51:56
6.79,0.0,03:52:28
6.79,0.0,03:53:02
6.79,0.0,03:53:36
6.79,0.0,03:54:09
6.79,0.0,03:54:42
6.79,0.0,03:55:15
6.79,0.0,03:55:50
6.79,0.0,03:56:23
6.79,0.0,03:56:57
6.79,0.0,03:57:30
6.79,0.0,03:58:03
6.79,0.0,03:58:37
6.79,0.0,03:59:10
6.79,0.0,03:59:44
6.79,0.0,04:00:17
6.79,0.0,04:00:50
6.79,0.0,04:01:23
6.79,0.0,04:01:56
6.79,0.0,04:02:30
6.79,0.0,04:03:03
6.79,0.0,04:03:36
6.79,0.0,04:04:09
6.79,0.0,04:04:43
6.79,0.0,04:05:17
6.79,0.0,04:05:50
6.79,0.0,04:06:23
6.79,0.0,04:06:57
6.79,0.0,04:07:30
6.79,0.0,04:08:04
6.79,0.0,04:08:37
6.79,0.0,04:09:11
6.79,0.0,04:09:44
6.79,0.0,04:10:17
6.79,0.0,04:10:51
6.79,0.0,04:11:24
6.79,0.0,04:11:58
6.79,0.0,04:12:31
6.79,0.0,04:13:05
6.79,0.0,04:13:38
6.79,0.0,04:14:12
6.79,0.0,04:14:45
6.79,0.0,04:15:19
6.79,0.0,04:15:52
6.79,0.0,04:16:26
6.79,0.0,04:16:59
6.79,0.0,04:17:32
6.79,0.0,04:18:06
6.79,0.0,04:18:39
6.79,0.0,04:19:13
6.79,0.0,04:19:46
6.79,0.0,04:20:19
6.79,0.0,04:20:53
6.79,0.0,04:21:26
6.79,0.0,04:21:59
6.79,0.0,04:22:32
6.79,0.0,04:23:05
6.79,0.0,04:23:38
6.79,0.0,04:24:12
6.79,0.0,04:24:45
6.79,0.0,04:25:19
6.79,0.0,04:25:52
6.79,0.0,04:26:25
6.79,0.0,04:27:38
6.65,-2.06185567,04:28:12
6.65,0.0,04:28:45
6.65,0.0,04:29:18
6.65,0.0,04:29:51
6.65,0.0,04:30:25
6.65,0.0,04:30:58
6.65,0.0,04:31:31
6.65,0.0,04:32:05
6.65,0.0,04:32:38
6.65,0.0,04:33:11
6.65,0.0,04:33:44
6.65,0.0,04:34:18
6.65,0.0,04:34:51
6.65,0.0,04:35:24
6.65,0.0,04:35:57
6.65,0.0,04:36:30
6.65,0.0,04:37:03
6.65,0.0,04:37:36
6.65,0.0,04:38:09
6.65,0.0,04:38:42
6.65,0.0,04:39:15
6.65,0.0,04:39:49
6.65,0.0,04:40:22
6.65,0.0,04:40:55
6.65,0.0,04:41:28
6.65,0.0,04:42:02
6.65,0.0,04:42:35
6.65,0.0,04:43:09
6.65,0.0,04:43:42
6.65,0.0,04:44:15
6.65,0.0,04:44:49
6.65,0.0,04:45:22
6.65,0.0,04:45:56
6.65,0.0,04:46:29
6.65,0.0,04:47:03
6.65,0.0,04:47:36
6.65,0.0,04:48:10
6.65,0.0,04:48:43
6.65,0.0,04:49:17
6.65,0.0,04:49:50
6.65,0.0,04:50:24
6.65,0.0,04:50:57
6.65,0.0,04:51:31
6.65,0.0,04:52:04
6.65,0.0,04:52:38
6.65,0.0,04:53:12
6.65,0.0,04:53:45
6.65,0.0,04:54:19
6.65,0.0,04:54:52
6.65,0.0,04:55:26
6.65,0.0,04:55:59
6.65,0.0,04:56:33
6.65,0.0,04:57:06
6.65,0.0,04:57:40
6.65,0.0,04:58:13
6.65,0.0,04:58:47
6.65,0.0,04:59:20
6.65,0.0,04:59:54
6.65,0.0,05:00:27
6.65,0.0,05:01:01
6.65,0.0,05:01:34
6.65,0.0,05:02:07
6.65,0.0,05:02:40
6.65,0.0,05:03:14
6.65,0.0,05:03:47
6.65,0.0,05:04:21
6.65,0.0,05:04:54
6.65,0.0,05:05:27
6.65,0.0,05:06:00
6.65,0.0,05:06:33
6.65,0.0,05:07:06
6.65,0.0,05:07:40
6.65,0.0,05:08:13
6.65,0.0,05:08:47
6.65,0.0,05:09:20
6.65,0.0,05:09:52
6.65,0.0,05:10:26
6.65,0.0,05:10:59
6.65,0.0,05:11:32
6.65,0.0,05:12:05
6.65,0.0,05:12:39
6.65,0.0,05:13:12
6.65,0.0,05:13:45
6.65,0.0,05:14:18
6.65,0.0,05:14:51
6.65,0.0,05:15:24
6.65,0.0,05:15:57
6.65,0.0,05:16:31
6.65,0.0,05:17:04
6.65,0.0,05:17:38
6.65,0.0,05:18:10
6.65,0.0,05:18:43
6.65,0.0,05:19:17
6.65,0.0,05:19:50
6.65,0.0,05:20:23
6.65,0.0,05:20:57
6.65,0.0,05:21:30
6.65,0.0,05:22:03
6.65,0.0,05:22:37
6.65,0.0,05:23:10
6.65,0.0,05:23:44
6.65,0.0,05:24:17
6.65,0.0,05:24:50
6.65,0.0,05:25:24
6.65,0.0,05:25:57
6.65,0.0,05:26:31
6.65,0.0,05:27:04
6.65,0.0,05:27:38
6.65,0.0,05:28:11
6.65,0.0,05:28:45
6.65,0.0,05:29:18
6.65,0.0,05:29:51
6.65,0.0,05:30:24
6.65,0.0,05:30:58
6.65,0.0,05:31:31
6.65,0.0,05:32:05
6.65,0.0,05:32:38
6.65,0.0,05:33:12
6.65,0.0,05:33:45
6.65,0.0,05:34:18
6.65,0.0,05:34:52
6.65,0.0,05:35:25
6.65,0.0,05:35:59
6.65,0.0,05:36:32
6.65,0.0,05:37:06
6.65,0.0,05:37:39
6.65,0.0,05:38:13
6.65,0.0,05:38:46
6.65,0.0,05:39:20
6.65,0.0,05:39:53
6.65,0.0,05:40:27
6.65,0.0,05:41:00
6.65,0.0,05:41:34
6.65,0.0,05:42:07
6.65,0.0,05:42:41
6.65,0.0,05:43:15
6.65,0.0,05:43:48
6.65,0.0,05:44:21
6.65,0.0,05:44:55
6.8,2.2556391,05:45:28
6.8,0.0,05:46:02
6.8,0.0,05:46:35
6.8,0.0,05:47:08
6.8,0.0,05:47:42
6.8,0.0,05:48:15
6.8,0.0,05:48:49
6.8,0.0,05:49:22
6.8,0.0,05:49:56
6.8,0.0,05:50:29
6.8,0.0,05:51:03
6.8,0.0,05:51:36
6.8,0.0,05:52:10
6.8,0.0,05:52:43
6.8,0.0,05:53:17
6.8,0.0,05:53:50
6.8,0.0,05:54:24
6.8,0.0,05:54:57
6.8,0.0,05:55:31
6.8,0.0,05:56:04
6.8,0.0,05:56:38
6.8,0.0,05:57:11
6.8,0.0,05:57:45
6.8,0.0,05:58:18
6.8,0.0,05:58:52
6.8,0.0,05:59:25
6.8,0.0,05:59:59
6.8,0.0,06:00:32
6.8,0.0,06:01:05
6.8,0.0,06:01:38
6.8,0.0,06:02:12
6.8,0.0,06:02:46
6.8,0.0,06:03:19
6.8,0.0,06:03:53
6.8,0.0,06:04:26
6.8,0.0,06:05:00
6.8,0.0,06:05:34
6.8,0.0,06:06:07
6.8,0.0,06:06:41
6.8,0.0,06:07:14
6.8,0.0,06:07:48
6.8,0.0,06:08:21
6.8,0.0,06:08:54
6.8,0.0,06:09:27
6.8,0.0,06:10:01
6.8,0.0,06:10:34
6.8,0.0,06:11:08
6.8,0.0,06:11:41
6.8,0.0,06:12:15
6.8,0.0,06:12:49
6.8,0.0,06:13:22
6.8,0.0,06:13:56
6.8,0.0,06:14:29
6.8,0.0,06:15:03
6.8,0.0,06:15:36
6.8,0.0,06:16:09
6.8,0.0,06:16:43
6.8,0.0,06:17:16
6.8,0.0,06:17:50
6.8,0.0,06:18:23
6.8,0.0,06:18:57
6.8,0.0,06:19:32
6.8,0.0,06:20:05
6.8,0.0,06:20:39
6.8,0.0,06:21:13
6.8,0.0,06:21:46
6.8,0.0,06:22:20
6.8,0.0,06:22:53
6.8,0.0,06:23:27
6.8,0.0,06:24:00
6.8,0.0,06:24:34
6.8,0.0,06:25:08
6.8,0.0,06:25:41
6.8,0.0,06:26:14
6.8,0.0,06:26:48
6.8,0.0,06:27:22
6.8,0.0,06:27:55
6.8,0.0,06:28:29
6.8,0.0,06:29:02
6.8,0.0,06:29:36
6.8,0.0,06:30:09
6.8,0.0,06:30:43
6.8,0.0,06:31:16
6.8,0.0,06:31:50
6.8,0.0,06:32:23
6.8,0.0,06:32:57
6.8,0.0,06:33:30
6.8,0.0,06:34:04
6.8,0.0,06:34:37
6.8,0.0,06:35:10
6.8,0.0,06:35:44
6.8,0.0,06:36:17
6.8,0.0,06:36:50
6.8,0.0,06:37:24
6.8,0.0,06:37:57
6.8,0.0,06:38:31
6.8,0.0,06:39:04
6.8,0.0,06:39:38
6.8,0.0,06:40:12
6.8,0.0,06:41:21
6.8,0.0,06:41:55
6.8,0.0,06:42:28
6.8,0.0,06:43:02
6.8,0.0,06:43:35
6.8,0.0,06:44:09
6.8,0.0,06:44:42
6.8,0.0,06:45:16
6.8,0.0,06:45:49
6.8,0.0,06:46:23
6.8,0.0,06:46:56
6.8,0.0,06:47:30
6.8,0.0,06:48:03
6.8,0.0,06:48:36
6.8,0.0,06:49:10
6.8,0.0,06:49:43
6.8,0.0,06:50:17
6.8,0.0,06:50:50
6.8,0.0,06:51:24
6.8,0.0,06:51:57
6.67,-1.91176471,06:52:30
6.67,0.0,06:53:04
6.67,0.0,06:53:37
6.67,0.0,06:54:11
6.67,0.0,06:54:44
6.67,0.0,06:55:18
6.67,0.0,06:55:51
6.67,0.0,06:56:25
6.67,0.0,06:56:58
6.67,0.0,06:57:31
6.67,0.0,06:58:05
6.67,0.0,06:58:39
6.67,0.0,06:59:12
6.67,0.0,06:59:46
6.67,0.0,07:00:19
6.67,0.0,07:00:52
6.67,0.0,07:01:26
6.67,0.0,07:01:59
6.67,0.0,07:02:33
6.67,0.0,07:03:06
6.67,0.0,07:03:40
6.67,0.0,07:04:14
6.67,0.0,07:04:47
6.67,0.0,07:05:21
6.67,0.0,07:05:55
6.67,0.0,07:06:28
6.67,0.0,07:07:02
6.67,0.0,07:07:35
6.67,0.0,07:08:09
6.67,0.0,07:08:41
6.67,0.0,07:09:14
6.67,0.0,07:09:48
6.67,0.0,07:10:21
6.67,0.0,07:10:54
6.67,0.0,07:11:27
6.77,1.49925037,07:12:01
6.77,0.0,07:12:34
6.77,0.0,07:13:08
6.77,0.0,07:13:41
6.79,0.29542097,07:14:15
6.79,0.0,07:14:49
6.79,0.0,07:15:22
6.79,0.0,07:15:56
6.79,0.0,07:16:29
6.79,0.0,07:17:04
6.79,0.0,07:17:37
6.79,0.0,07:18:11
6.79,0.0,07:18:44
6.79,0.0,07:19:18
6.79,0.0,07:19:51
6.79,0.0,07:20:25
6.66,-1.91458027,07:20:58
6.66,0.0,07:21:32
6.66,0.0,07:22:05
6.66,0.0,07:22:39
6.66,0.0,07:23:12
6.66,0.0,07:23:46
6.66,0.0,07:24:19
6.74,1.2012012,07:24:53
6.74,0.0,07:25:26
6.74,0.0,07:25:59
6.74,0.0,07:26:33
6.74,0.0,07:27:07
6.74,0.0,07:27:40
6.74,0.0,07:28:13
6.73,-0.14836795,07:28:47
6.73,0.0,07:29:20
6.73,0.0,07:29:53
6.73,0.0,07:30:27
6.73,0.0,07:31:00
6.73,0.0,07:31:34
6.73,0.0,07:32:07
6.73,0.0,07:32:41
6.73,0.0,07:33:14
6.73,0.0,07:33:47
6.73,0.0,07:34:21
6.73,0.0,07:34:54
6.73,0.0,07:35:28
6.73,0.0,07:36:01
6.73,0.0,07:36:35
6.73,0.0,07:37:08
6.73,0.0,07:37:41
6.73,0.0,07:38:14
6.73,0.0,07:38:48
6.66,-1.04011887,07:39:21
6.66,0.0,07:39:55
6.66,0.0,07:40:28
6.66,0.0,07:41:02
6.66,0.0,07:41:35
6.66,0.0,07:42:09
6.66,0.0,07:42:42
6.66,0.0,07:43:15
6.66,0.0,07:43:49
6.66,0.0,07:44:22
6.66,0.0,07:44:55
6.66,0.0,07:45:29
6.66,0.0,07:46:02
6.66,0.0,07:46:36
6.66,0.0,07:47:09
6.66,0.0,07:47:43
6.66,0.0,07:48:16
6.66,0.0,07:48:50
6.66,0.0,07:49:23
6.66,0.0,07:49:57
6.66,0.0,07:50:30
6.66,0.0,07:51:04
6.66,0.0,07:51:37
6.66,0.0,07:52:11
6.66,0.0,07:52:44
6.66,0.0,07:53:18
6.66,0.0,07:53:51
6.66,0.0,07:54:24
6.66,0.0,07:54:58
6.66,0.0,07:55:32
6.66,0.0,07:56:05
6.66,0.0,07:56:39
6.66,0.0,07:57:12
6.66,0.0,07:57:46
6.66,0.0,07:58:20
6.66,0.0,07:58:53
6.66,0.0,07:59:27
6.66,0.0,08:00:01
6.66,0.0,08:00:34
6.66,0.0,08:01:07
6.66,0.0,08:01:41
6.66,0.0,08:02:14
6.66,0.0,08:02:48
6.63,-0.45045045,08:03:21
6.63,0.0,08:03:55
6.63,0.0,08:04:29
6.63,0.0,08:05:02
6.63,0.0,08:05:35
6.63,0.0,08:06:09
6.63,0.0,08:06:43
6.63,0.0,08:07:16
6.63,0.0,08:07:50
6.63,0.0,08:08:24
6.63,0.0,08:08:57
6.63,0.0,08:09:30
6.63,0.0,08:10:04
6.63,0.0,08:10:38
6.63,0.0,08:11:11
6.63,0.0,08:11:45
6.63,0.0,08:12:18
6.62,-0.15082956,08:12:52
6.62,0.0,08:13:25
6.62,0.0,08:13:59
6.62,0.0,08:14:33
6.62,0.0,08:15:06
6.62,0.0,08:15:40
6.62,0.0,08:16:13
6.62,0.0,08:16:47
6.62,0.0,08:17:20
6.62,0.0,08:17:53
6.62,0.0,08:18:27
6.63,0.1510574,08:19:00
6.63,0.0,08:19:34
6.63,0.0,08:20:08
6.63,0.0,08:20:41
6.63,0.0,08:21:15
6.63,0.0,08:21:48
6.63,0.0,08:22:22
6.63,0.0,08:22:55
6.63,0.0,08:23:29
6.63,0.0,08:24:02
6.63,0.0,08:24:36
6.63,0.0,08:25:09
6.63,0.0,08:25:43
6.63,0.0,08:26:16
6.63,0.0,08:26:50
6.63,0.0,08:27:24
6.67,0.60331825,08:27:57
6.67,0.0,08:28:31
6.67,0.0,08:29:04
6.67,0.0,08:29:38
6.67,0.0,08:30:11
6.67,0.0,08:30:45
6.67,0.0,08:31:18
6.67,0.0,08:31:52
6.67,0.0,08:32:26
6.67,0.0,08:32:59
6.67,0.0,08:33:33
6.67,0.0,08:34:06
6.67,0.0,08:34:39
6.67,0.0,08:35:13
6.67,0.0,08:35:46
6.67,0.0,08:36:20
6.67,0.0,08:36:53
6.67,0.0,08:37:27
6.67,0.0,08:38:01
6.67,0.0,08:38:34
6.67,0.0,08:39:08
6.67,0.0,08:39:41
6.67,0.0,08:40:15
6.67,0.0,08:40:48
6.67,0.0,08:41:22
6.67,0.0,08:41:55
6.67,0.0,08:42:29
6.67,0.0,08:43:02
6.67,0.0,08:43:36
6.62,-0.74962519,08:44:09
6.62,0.0,08:44:43
6.62,0.0,08:45:16
6.62,0.0,08:45:50
6.62,0.0,08:46:23
6.62,0.0,08:46:57
6.62,0.0,08:47:30
6.62,0.0,08:48:04
6.62,0.0,08:48:37
6.62,0.0,08:49:11
6.62,0.0,08:49:44
6.62,0.0,08:50:18
6.62,0.0,08:50:51
6.62,0.0,08:51:25
6.62,0.0,08:51:58
6.62,0.0,08:52:32
6.62,0.0,08:53:05
6.62,0.0,08:53:39
6.62,0.0,08:54:12
6.62,0.0,08:55:23
6.62,0.0,08:55:56
6.62,0.0,08:56:30
6.62,0.0,08:57:04
6.62,0.0,08:57:37
6.62,0.0,08:58:10
6.62,0.0,08:58:44
6.62,0.0,08:59:18
6.62,0.0,08:59:52
6.62,0.0,09:00:25
6.62,0.0,09:00:59
6.62,0.0,09:01:32
6.62,0.0,09:02:06
6.62,0.0,09:02:39
6.62,0.0,09:03:13
6.62,0.0,09:03:46
6.62,0.0,09:04:20
6.61,-0.1510574,09:04:53
6.61,0.0,09:05:27
6.61,0.0,09:06:00
6.61,0.0,09:06:34
6.62,0.15128593,09:07:07
6.62,0.0,09:07:41
6.62,0.0,09:08:14
6.62,0.0,09:08:48
6.61,-0.1510574,09:09:22
6.61,0.0,09:09:55
6.61,0.0,09:10:28
6.61,0.0,09:11:02
6.6,-0.15128593,09:11:35
6.6,0.0,09:12:09
6.6,0.0,09:12:42
6.6,0.0,09:13:15
6.6,0.0,09:13:49
6.6,0.0,09:14:22
6.58,-0.3030303,09:14:56
