eth_mxn,Porcentage,Time
4867.91,0.0,02:29:24
4867.91,0.0,02:29:57
4867.91,0.0,02:30:30
4867.91,0.0,02:31:04
4820.04,-0.9833789,02:31:37
4820.04,0.0,02:32:10
4820.04,0.0,02:32:43
4820.04,0.0,02:33:17
4820.04,0.0,02:33:50
4888.99,1.43048605,02:34:23
4888.99,0.0,02:34:56
4888.99,0.0,02:35:30
4888.99,0.0,02:36:03
4888.99,0.0,02:36:37
4888.99,0.0,02:37:10
4888.99,0.0,02:37:42
4888.99,0.0,02:38:16
4888.99,0.0,02:38:49
4888.99,0.0,02:39:22
4888.99,0.0,02:39:56
4888.99,0.0,02:40:29
4888.99,0.0,02:41:03
4888.99,0.0,02:41:36
4888.99,0.0,02:42:09
4888.99,0.0,02:42:42
4946.99,1.1863391,02:43:16
4946.99,0.0,02:43:49
4946.99,0.0,02:44:22
4946.99,0.0,02:44:55
4946.99,0.0,02:45:29
4946.99,0.0,02:46:02
4946.99,0.0,02:46:36
4946.99,0.0,02:47:09
4946.99,0.0,02:47:42
4946.99,0.0,02:48:15
4946.99,0.0,02:48:49
4946.99,0.0,02:49:22
4946.99,0.0,02:49:55
4946.99,0.0,02:50:29
4946.99,0.0,02:51:02
4946.99,0.0,02:51:35
4946.99,0.0,02:52:08
4946.99,0.0,02:52:42
4946.99,0.0,02:53:15
4946.99,0.0,02:53:48
4946.99,0.0,02:54:21
4946.95,-0.00080857,02:54:54
4946.95,0.0,02:55:27
4946.95,0.0,02:56:01
4946.95,0.0,02:56:34
4946.95,0.0,02:57:07
4946.95,0.0,02:57:40
4946.95,0.0,02:58:14
4946.95,0.0,02:58:47
4946.95,0.0,02:59:20
4946.95,0.0,02:59:53
4946.95,0.0,03:00:26
4946.95,0.0,03:00:59
4946.95,0.0,03:01:32
4946.95,0.0,03:02:05
4946.95,0.0,03:02:39
4946.95,0.0,03:03:12
4946.95,0.0,03:03:46
4946.95,0.0,03:04:19
4946.95,0.0,03:04:53
4946.95,0.0,03:05:26
4946.95,0.0,03:05:58
4946.95,0.0,03:06:31
4946.95,0.0,03:07:05
4946.95,0.0,03:07:38
4946.95,0.0,03:08:11
4946.95,0.0,03:08:44
4946.95,0.0,03:09:17
4946.95,0.0,03:09:50
4946.95,0.0,03:10:23
4946.95,0.0,03:10:57
4946.95,0.0,03:11:30
4946.95,0.0,03:12:04
4946.95,0.0,03:12:37
4946.95,0.0,03:13:10
4946.95,0.0,03:13:44
4946.95,0.0,03:14:17
4946.95,0.0,03:14:50
4946.95,0.0,03:15:24
4946.95,0.0,03:15:57
4946.95,0.0,03:16:29
4946.95,0.0,03:17:02
4946.95,0.0,03:17:35
4946.95,0.0,03:18:09
4946.95,0.0,03:18:42
4946.95,0.0,03:19:15
4946.95,0.0,03:19:49
4946.95,0.0,03:20:22
4946.95,0.0,03:20:55
4946.95,0.0,03:21:27
4946.95,0.0,03:22:01
4946.95,0.0,03:22:34
4946.95,0.0,03:23:07
4946.95,0.0,03:23:40
4946.95,0.0,03:24:14
4946.95,0.0,03:24:47
4946.95,0.0,03:25:20
4946.95,0.0,03:25:54
4946.95,0.0,03:26:27
4946.95,0.0,03:27:00
4946.95,0.0,03:27:33
4946.95,0.0,03:28:07
4946.95,0.0,03:28:40
4946.95,0.0,03:29:13
4946.95,0.0,03:29:46
4946.95,0.0,03:30:19
4946.95,0.0,03:30:52
4946.95,0.0,03:31:25
4946.95,0.0,03:31:59
4946.95,0.0,03:32:32
4946.95,0.0,03:33:05
4946.95,0.0,03:33:39
4946.95,0.0,03:34:11
4946.95,0.0,03:34:45
4946.95,0.0,03:35:18
4946.95,0.0,03:35:52
4946.95,0.0,03:36:25
4937.94,-0.18213243,03:36:59
4937.94,0.0,03:37:32
4937.94,0.0,03:38:06
4937.94,0.0,03:38:39
4937.94,0.0,03:39:12
4937.94,0.0,03:39:46
4937.94,0.0,03:40:19
4937.94,0.0,03:40:51
4937.94,0.0,03:41:24
4937.94,0.0,03:41:57
4937.94,0.0,03:42:31
4937.94,0.0,03:43:04
4937.94,0.0,03:43:37
4937.94,0.0,03:44:10
4937.94,0.0,03:44:43
4937.94,0.0,03:45:16
4937.94,0.0,03:45:49
4937.94,0.0,03:46:23
4937.94,0.0,03:46:56
4937.94,0.0,03:47:30
4937.94,0.0,03:48:03
4937.94,0.0,03:48:35
4937.94,0.0,03:49:08
4937.94,0.0,03:49:42
4937.94,0.0,03:50:15
4937.94,0.0,03:50:49
4937.94,0.0,03:51:23
4937.94,0.0,03:51:56
4937.94,0.0,03:52:28
4937.94,0.0,03:53:02
4937.94,0.0,03:53:36
4937.94,0.0,03:54:09
4937.94,0.0,03:54:42
4942.58,0.09396631,03:55:15
4942.58,0.0,03:55:50
4942.26,-0.00647435,03:56:23
4942.26,0.0,03:56:57
4942.26,0.0,03:57:30
4942.26,0.0,03:58:03
4942.26,0.0,03:58:37
4942.26,0.0,03:59:10
4942.26,0.0,03:59:44
4942.26,0.0,04:00:17
4942.26,0.0,04:00:50
4942.26,0.0,04:01:23
4942.26,0.0,04:01:56
4942.26,0.0,04:02:30
4942.26,0.0,04:03:03
4942.26,0.0,04:03:36
4942.26,0.0,04:04:09
4942.26,0.0,04:04:43
4942.26,0.0,04:05:17
4942.26,0.0,04:05:50
4942.26,0.0,04:06:23
4942.26,0.0,04:06:57
4942.26,0.0,04:07:30
4942.26,0.0,04:08:04
4942.26,0.0,04:08:37
4942.26,0.0,04:09:11
4942.26,0.0,04:09:44
4942.26,0.0,04:10:17
4942.26,0.0,04:10:51
4942.26,0.0,04:11:24
4942.26,0.0,04:11:58
4942.26,0.0,04:12:31
4942.26,0.0,04:13:05
4942.26,0.0,04:13:38
4942.26,0.0,04:14:12
4942.26,0.0,04:14:45
4942.26,0.0,04:15:19
4942.26,0.0,04:15:52
4942.26,0.0,04:16:26
4942.26,0.0,04:16:59
4942.26,0.0,04:17:32
4942.26,0.0,04:18:06
4942.26,0.0,04:18:39
4942.26,0.0,04:19:13
4942.26,0.0,04:19:46
4942.26,0.0,04:20:19
4942.26,0.0,04:20:53
4942.26,0.0,04:21:26
4942.26,0.0,04:21:59
4942.26,0.0,04:22:32
4942.26,0.0,04:23:05
4850.06,-1.86554329,04:23:38
4850.06,0.0,04:24:12
4850.06,0.0,04:24:45
4850.06,0.0,04:25:19
4850.06,0.0,04:25:52
4850.06,0.0,04:26:25
4850.06,0.0,04:26:59
4850.06,0.0,04:27:38
4850.06,0.0,04:28:12
4850.06,0.0,04:28:45
4850.06,0.0,04:29:18
4850.06,0.0,04:29:51
4850.06,0.0,04:30:25
4850.06,0.0,04:30:58
4850.06,0.0,04:31:31
4850.06,0.0,04:32:05
4850.06,0.0,04:32:38
4850.06,0.0,04:33:11
4850.06,0.0,04:33:44
4850.06,0.0,04:34:18
4850.06,0.0,04:34:51
4850.06,0.0,04:35:24
4850.06,0.0,04:35:57
4850.06,0.0,04:36:30
4850.06,0.0,04:37:03
4850.06,0.0,04:37:36
4850.06,0.0,04:38:09
4850.06,0.0,04:38:42
4850.06,0.0,04:39:15
4850.06,0.0,04:39:49
4850.06,0.0,04:40:22
4850.06,0.0,04:40:55
4850.06,0.0,04:41:28
4850.06,0.0,04:42:02
4850.06,0.0,04:42:35
4850.06,0.0,04:43:09
4850.06,0.0,04:43:42
4850.06,0.0,04:44:15
4850.06,0.0,04:44:49
4850.06,0.0,04:45:22
4850.06,0.0,04:45:56
4850.06,0.0,04:46:29
4850.06,0.0,04:47:03
4850.06,0.0,04:47:36
4850.06,0.0,04:48:10
4850.06,0.0,04:48:43
4850.06,0.0,04:49:17
4850.06,0.0,04:49:50
4850.06,0.0,04:50:24
4850.06,0.0,04:50:57
4945.88,1.97564566,04:51:31
4945.88,0.0,04:52:04
4945.88,0.0,04:52:38
4945.88,0.0,04:53:12
4945.88,0.0,04:53:45
4945.88,0.0,04:54:19
4945.88,0.0,04:54:52
4945.88,0.0,04:55:26
4945.88,0.0,04:55:59
4945.88,0.0,04:56:33
4945.88,0.0,04:57:06
4945.88,0.0,04:57:40
4945.88,0.0,04:58:13
4945.88,0.0,04:58:47
4945.88,0.0,04:59:20
4945.88,0.0,04:59:54
4945.88,0.0,05:00:27
4945.88,0.0,05:01:01
4945.88,0.0,05:01:34
4945.88,0.0,05:02:07
4945.88,0.0,05:02:40
4941.92,-0.08006664,05:03:14
4941.92,0.0,05:03:47
4941.92,0.0,05:04:21
4941.92,0.0,05:04:54
4941.92,0.0,05:05:27
4941.92,0.0,05:06:00
4941.92,0.0,05:06:33
4941.92,0.0,05:07:06
4941.92,0.0,05:07:40
4941.92,0.0,05:08:13
4941.92,0.0,05:08:47
4941.92,0.0,05:09:20
4941.92,0.0,05:09:52
4941.92,0.0,05:10:26
4941.92,0.0,05:10:59
4941.92,0.0,05:11:32
4941.92,0.0,05:12:05
4941.92,0.0,05:12:39
4941.92,0.0,05:13:12
4941.92,0.0,05:13:45
4941.92,0.0,05:14:18
4941.92,0.0,05:14:51
4862.13,-1.61455467,05:15:24
4862.13,0.0,05:15:57
4862.13,0.0,05:16:31
4862.13,0.0,05:17:04
4862.13,0.0,05:17:38
4862.13,0.0,05:18:10
4862.13,0.0,05:18:43
4862.13,0.0,05:19:17
4862.13,0.0,05:19:50
4862.13,0.0,05:20:23
4862.13,0.0,05:20:57
4862.13,0.0,05:21:30
4862.13,0.0,05:22:03
4862.13,0.0,05:22:37
4862.13,0.0,05:23:10
4862.13,0.0,05:23:44
4862.13,0.0,05:24:17
4862.13,0.0,05:24:50
4862.13,0.0,05:25:24
4862.13,0.0,05:25:57
4862.13,0.0,05:26:31
4862.13,0.0,05:27:04
4862.13,0.0,05:27:38
4862.13,0.0,05:28:11
4941.92,1.64105032,05:28:45
4941.92,0.0,05:29:18
4941.92,0.0,05:29:51
4941.92,0.0,05:30:24
4946.65,0.09571179,05:30:58
4946.65,0.0,05:31:31
4946.65,0.0,05:32:05
4946.65,0.0,05:32:38
4946.65,0.0,05:33:12
4946.65,0.0,05:33:45
4946.65,0.0,05:34:18
4946.65,0.0,05:34:52
4946.65,0.0,05:35:25
4946.65,0.0,05:35:59
4946.65,0.0,05:36:32
4946.65,0.0,05:37:06
4946.65,0.0,05:37:39
4946.97,0.00646902,05:38:13
4946.97,0.0,05:38:46
4946.97,0.0,05:39:20
4946.97,0.0,05:39:53
4946.97,0.0,05:40:27
4946.97,0.0,05:41:00
4946.97,0.0,05:41:34
4946.97,0.0,05:42:07
4946.97,0.0,05:42:41
4946.97,0.0,05:43:15
4946.97,0.0,05:43:48
4946.97,0.0,05:44:21
4946.97,0.0,05:44:55
4946.97,0.0,05:45:28
4946.97,0.0,05:46:02
4946.97,0.0,05:46:35
4946.97,0.0,05:47:08
4946.97,0.0,05:47:42
4946.97,0.0,05:48:15
4946.72,-0.0050536,05:48:49
4946.72,0.0,05:49:22
4946.72,0.0,05:49:56
4946.72,0.0,05:50:29
4946.72,0.0,05:51:03
4946.72,0.0,05:51:36
4946.72,0.0,05:52:10
4946.72,0.0,05:52:43
4946.72,0.0,05:53:17
4946.72,0.0,05:53:50
4946.72,0.0,05:54:24
4946.72,0.0,05:54:57
4946.72,0.0,05:55:31
4945.87,-0.0171831,05:56:04
4945.87,0.0,05:56:38
4945.87,0.0,05:57:11
4945.87,0.0,05:57:45
4945.87,0.0,05:58:18
4945.87,0.0,05:58:52
4945.87,0.0,05:59:25
4945.87,0.0,05:59:59
4945.87,0.0,06:00:32
4945.87,0.0,06:01:05
4945.87,0.0,06:01:38
4945.87,0.0,06:02:12
4945.87,0.0,06:02:46
4945.87,0.0,06:03:19
4945.87,0.0,06:03:53
4945.87,0.0,06:04:26
4945.87,0.0,06:05:00
4945.87,0.0,06:05:34
4945.87,0.0,06:06:07
4945.87,0.0,06:06:41
4945.87,0.0,06:07:14
4945.87,0.0,06:07:48
4945.87,0.0,06:08:21
4945.87,0.0,06:08:54
4945.87,0.0,06:09:27
4945.87,0.0,06:10:01
4945.87,0.0,06:10:34
4945.87,0.0,06:11:08
4945.87,0.0,06:11:41
4945.87,0.0,06:12:15
4945.87,0.0,06:12:49
4945.87,0.0,06:13:22
4945.87,0.0,06:13:56
4945.87,0.0,06:14:29
4945.87,0.0,06:15:03
4945.87,0.0,06:15:36
4945.87,0.0,06:16:09
4945.87,0.0,06:16:43
4945.87,0.0,06:17:16
4945.87,0.0,06:17:50
4945.87,0.0,06:18:23
4945.87,0.0,06:18:57
4945.87,0.0,06:19:32
4945.87,0.0,06:20:05
4945.87,0.0,06:20:39
4945.87,0.0,06:21:13
4945.87,0.0,06:21:46
4945.87,0.0,06:22:20
4945.87,0.0,06:22:53
4945.87,0.0,06:23:27
4945.87,0.0,06:24:00
4945.87,0.0,06:24:34
4945.87,0.0,06:25:08
4945.87,0.0,06:25:41
4945.87,0.0,06:26:14
4945.87,0.0,06:26:48
4945.87,0.0,06:27:22
4945.87,0.0,06:27:55
4945.87,0.0,06:28:29
4945.87,0.0,06:29:02
4945.87,0.0,06:29:36
4869.41,-1.54593631,06:30:09
4869.41,0.0,06:30:43
4869.41,0.0,06:31:16
4869.41,0.0,06:31:50
4869.41,0.0,06:32:23
4869.41,0.0,06:32:57
4869.41,0.0,06:33:30
4869.41,0.0,06:34:04
4869.41,0.0,06:34:37
4869.41,0.0,06:35:10
4869.41,0.0,06:35:44
4869.41,0.0,06:36:17
4869.41,0.0,06:36:50
4869.41,0.0,06:37:24
4869.41,0.0,06:37:57
4869.41,0.0,06:38:31
4869.41,0.0,06:39:04
4869.24,-0.00349118,06:39:38
4869.24,0.0,06:40:12
4869.24,0.0,06:40:45
4869.24,0.0,06:41:21
4869.24,0.0,06:41:55
4869.24,0.0,06:42:28
4869.06,-0.00369668,06:43:02
4869.06,0.0,06:43:35
4869.06,0.0,06:44:09
4869.06,0.0,06:44:42
4869.06,0.0,06:45:16
4869.06,0.0,06:45:49
4869.06,0.0,06:46:23
4943.51,1.52904257,06:46:56
4943.51,0.0,06:47:30
4943.51,0.0,06:48:03
4864.03,-1.60776452,06:48:36
4864.03,0.0,06:49:10
4845.0,-0.39123936,06:49:43
4845.0,0.0,06:50:17
4845.0,0.0,06:50:50
4845.0,0.0,06:51:24
4845.0,0.0,06:51:57
4845.0,0.0,06:52:30
4845.0,0.0,06:53:04
4845.0,0.0,06:53:37
4845.0,0.0,06:54:11
4845.0,0.0,06:54:44
4845.0,0.0,06:55:18
4845.0,0.0,06:55:51
4845.0,0.0,06:56:25
4845.0,0.0,06:56:58
4845.0,0.0,06:57:31
4845.0,0.0,06:58:05
4845.0,0.0,06:58:39
4845.0,0.0,06:59:12
4845.0,0.0,06:59:46
4845.0,0.0,07:00:19
4845.0,0.0,07:00:52
4845.0,0.0,07:01:26
4845.0,0.0,07:01:59
4845.0,0.0,07:02:33
4845.0,0.0,07:03:06
4845.0,0.0,07:03:40
4845.0,0.0,07:04:14
4845.0,0.0,07:04:47
4845.0,0.0,07:05:21
4845.0,0.0,07:05:55
4845.0,0.0,07:06:28
4845.0,0.0,07:07:02
4845.0,0.0,07:07:35
4845.0,0.0,07:08:09
4845.0,0.0,07:08:41
4845.0,0.0,07:09:14
4933.12,1.81878225,07:09:48
4933.12,0.0,07:10:21
4933.12,0.0,07:10:54
4932.5,-0.01256811,07:11:27
4932.5,0.0,07:12:01
4932.5,0.0,07:12:34
4932.5,0.0,07:13:08
4931.69,-0.01642169,07:13:41
4931.69,0.0,07:14:15
4931.69,0.0,07:14:49
4931.69,0.0,07:15:22
4931.69,0.0,07:15:56
4931.69,0.0,07:16:29
4931.69,0.0,07:17:04
4931.69,0.0,07:17:37
4931.69,0.0,07:18:11
4931.69,0.0,07:18:44
4931.69,0.0,07:19:18
4931.69,0.0,07:19:51
4931.69,0.0,07:20:25
4845.91,-1.73936318,07:20:58
4845.91,0.0,07:21:32
4845.91,0.0,07:22:05
4845.91,0.0,07:22:39
4845.91,0.0,07:23:12
4928.2,1.69813306,07:23:46
4928.2,0.0,07:24:19
4928.2,0.0,07:24:53
4928.2,0.0,07:25:26
4928.2,0.0,07:25:59
4928.2,0.0,07:26:33
4928.2,0.0,07:27:07
4928.2,0.0,07:27:40
4928.2,0.0,07:28:13
4928.2,0.0,07:28:47
4928.2,0.0,07:29:20
4928.2,0.0,07:29:53
4928.2,0.0,07:30:27
4928.2,0.0,07:31:00
4928.2,0.0,07:31:34
4928.2,0.0,07:32:07
4925.1,-0.06290329,07:32:41
4925.1,0.0,07:33:14
4925.1,0.0,07:33:47
4924.5,-0.01218249,07:34:21
4924.43,-0.00142146,07:34:54
4924.43,0.0,07:35:28
4924.04,-0.0079197,07:36:01
4924.04,0.0,07:36:35
4924.04,0.0,07:37:08
4924.04,0.0,07:37:41
4924.04,0.0,07:38:14
4924.04,0.0,07:38:48
4846.38,-1.57716022,07:39:21
4846.38,0.0,07:39:55
4922.51,1.5708632,07:40:28
4845.92,-1.55591355,07:41:02
4845.92,0.0,07:41:35
4845.92,0.0,07:42:09
4845.92,0.0,07:42:42
4845.92,0.0,07:43:15
4845.92,0.0,07:43:49
4845.92,0.0,07:44:22
4920.76,1.54439198,07:44:55
4920.76,0.0,07:45:29
4920.76,0.0,07:46:02
4920.76,0.0,07:46:36
4920.76,0.0,07:47:09
4920.76,0.0,07:47:43
4920.76,0.0,07:48:16
4920.76,0.0,07:48:50
4920.76,0.0,07:49:23
4920.76,0.0,07:49:57
4920.76,0.0,07:50:30
4918.12,-0.05365025,07:51:04
4918.12,0.0,07:51:37
4918.12,0.0,07:52:11
4918.12,0.0,07:52:44
4918.12,0.0,07:53:18
4918.12,0.0,07:53:51
4918.12,0.0,07:54:24
4918.12,0.0,07:54:58
4918.12,0.0,07:55:32
4916.19,-0.03924264,07:56:05
4916.19,0.0,07:56:39
4916.19,0.0,07:57:12
4916.19,0.0,07:57:46
4916.19,0.0,07:58:20
4845.84,-1.43098619,07:58:53
4845.84,0.0,07:59:27
4845.84,0.0,08:00:01
4845.84,0.0,08:00:34
4845.84,0.0,08:01:07
4845.84,0.0,08:01:41
4913.75,1.40140822,08:02:14
4913.42,-0.00671585,08:02:48
4913.21,-0.00427401,08:03:21
4913.21,0.0,08:03:55
4912.91,-0.00610599,08:04:29
4912.91,0.0,08:05:02
4912.91,0.0,08:05:35
4912.91,0.0,08:06:09
4912.91,0.0,08:06:43
4912.91,0.0,08:07:16
4912.91,0.0,08:07:50
4912.91,0.0,08:08:24
4912.91,0.0,08:08:57
4912.91,0.0,08:09:30
4912.91,0.0,08:10:04
4912.91,0.0,08:10:38
4845.77,-1.3666035,08:11:11
4845.77,0.0,08:11:45
4845.77,0.0,08:12:18
4944.89,2.04549535,08:12:52
4944.89,0.0,08:13:25
4944.89,0.0,08:13:59
4944.89,0.0,08:14:33
4943.61,-0.02588531,08:15:06
4943.61,0.0,08:15:40
4943.61,0.0,08:16:13
4942.84,-0.01557566,08:16:47
4845.9,-1.96122067,08:17:20
4845.9,0.0,08:17:53
4845.9,0.0,08:18:27
4845.9,0.0,08:19:00
4845.9,0.0,08:19:34
4845.9,0.0,08:20:08
4845.9,0.0,08:20:41
4845.9,0.0,08:21:15
4845.9,0.0,08:21:48
4845.9,0.0,08:22:22
4845.85,-0.0010318,08:22:55
4845.85,0.0,08:23:29
4845.85,0.0,08:24:02
4845.85,0.0,08:24:36
4845.85,0.0,08:25:09
4845.85,0.0,08:25:43
4845.85,0.0,08:26:16
4845.85,0.0,08:26:50
4845.85,0.0,08:27:24
4845.85,0.0,08:27:57
4845.85,0.0,08:28:31
4845.85,0.0,08:29:04
4845.85,0.0,08:29:38
4845.85,0.0,08:30:11
4845.85,0.0,08:30:45
4845.85,0.0,08:31:18
